# 0ebd1110
Energy: Water
1 A1 225
1 A2 150
1 A2a 072
2 A3 049
2 A3 097
2 A4a 017
1 B1 219
1 B1 225
2 B2 145
1 B2 153
2 B2b 016
2 P-A 005
2 P-A 007

# 26b3c9bc
Energy: Water
1 A2 150
1 A2 155
1 A2b 070
2 A3 049
2 A3 097
1 A4 157
2 A4a 017
1 B1 219
2 B1 225
1 B2 153
2 B2b 016
2 P-A 005
2 P-A 007

# c2be6ef5
Energy: Water
1 A2a 072
1 A2b 070
2 A3 049
2 A3 097
2 A4a 017
2 B1 219
2 B1 225
1 B2 150
1 B2 153
2 B2b 016
2 P-A 005
2 P-A 007

# c510c724
Energy: Water
1 A2 050
1 A2a 072
1 A2b 018
1 A2b 019
1 A2b 070
1 A2b 071
2 A3 049
1 A4 044
2 A4a 017
1 B1 052
1 B1a 069
1 B2 145
2 B2b 016
1 B2b 021
1 P-A 005
2 P-A 007
