# 0434019a
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
1 A2 150
1 A2 155
1 A2b 069
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 146
2 P-A 005
2 P-A 007

# 04608c8e
Energy: Metal
1 A1 225
2 A2 111
1 A2 148
1 A2 150
2 A3 085
2 A3 122
2 A3 144
2 A4 153
2 B1 225
1 B2b 069
2 P-A 005
2 P-A 007

# 04685b0f
Energy: Metal
1 A1 225
2 A2 111
2 A2 147
1 A2 148
1 A2 155
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 146
2 P-A 005
2 P-A 007

# 04b65c0f
Energy: Metal
2 A1 223
1 A1 225
2 A2 111
1 A2 147
2 A2 148
2 A3 085
2 A3 122
1 A3 123
2 A3 144
1 P-A 002
2 P-A 005
2 P-A 007

# 04e0c20f
Energy: Metal
1 A1 223
1 A1 225
2 A2 111
1 A2 146
1 A2 147
1 A2 148
2 A3 085
2 A3 122
2 A3 144
2 A3 146
1 A3 155
2 P-A 005
2 P-A 007

# 050ce6e1
Energy: Metal
2 A2 111
2 A2 147
2 A2 148
1 A2 150
1 A2b 069
2 A3 085
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 P-A 005
1 P-A 006
2 P-A 007

# 05599413
Energy: Metal
1 A1 225
2 A2 111
1 A2 148
1 A2 150
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
2 A3 146
1 A3 155
2 P-A 005
2 P-A 007

# 05c336ff
Energy: Metal
1 A1 225
2 A2 111
2 A2 147
1 A2 150
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 146
1 A3 155
2 P-A 005
2 P-A 007

# 06fab4a3
Energy: Metal
1 A1 225
2 A2 111
2 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A3 085
2 A3 122
2 A3 144
1 A3 146
1 A3 155
2 P-A 005
2 P-A 007

# 0720b9c9
Energy: Metal
1 A1 225
2 A2 111
2 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
2 A3 155
2 A3b 067
2 P-A 005
2 P-A 007

# 073ba172
Energy: Metal
2 A2 111
1 A2 147
2 A2 148
1 A2 150
2 A3 085
2 A3 122
2 A3 144
1 A3 155
1 A3a 064
2 B1 225
2 P-A 005
2 P-A 007

# 07a01063
Energy: Metal
1 A1 225
2 A2 111
2 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 151
2 P-A 005
2 P-A 007

# 0834e17b
Energy: Metal
2 A2 111
1 A2 148
1 A2 150
2 A3 085
1 A3 086
2 A3 122
2 A3 144
2 A4 153
2 B1 225
1 B2 147
2 P-A 005
2 P-A 007

# 089c08f9
Energy: Metal
2 A2 111
2 A2 147
2 A2 148
1 A2 150
2 A3 085
2 A3 086
2 A3 122
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 09164e36
Energy: Metal
1 A1 225
2 A2 111
1 A2 146
1 A2 147
2 A2 148
1 A2 155
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 093ef9eb
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
