# 55a23246
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
2 A1 219
1 A1 225
1 A1a 068
2 A2 006
2 A2 007
1 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 5f087229
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
2 A1 219
1 A1 225
1 A1a 032
1 A1a 068
2 A2 006
2 A2 007
1 A2 146
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 63167b2c
Energy: Grass
1 A1 021
1 A1 023
2 A1 219
1 A1 225
1 A1a 068
2 A2 006
2 A2 007
2 A2 146
1 A2 147
1 A2 148
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 7336ee58
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
2 A1 219
1 A1 223
1 A1 225
1 A1a 068
2 A2 006
2 A2 007
2 A2 147
1 P-A 001
2 P-A 005
2 P-A 007

# 773550d1
Energy: Grass
1 A1 021
1 A1 023
2 A1 219
2 A1a 068
2 A2 006
2 A2 007
2 A2 146
1 A2 147
1 A2 148
2 P-A 002
2 P-A 005
2 P-A 007

# 8ccb2d4c
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
1 A1 219
1 A1 223
1 A1 225
2 A1a 068
2 A2 006
2 A2 007
1 A2 147
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 9eeaa2a6
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
2 A1 219
1 A1 225
1 A1a 068
2 A2 006
2 A2 007
1 A2 022
1 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# a5511681
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
1 A1a 032
2 A2 006
2 A2 007
1 A2 022
2 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# a6030511
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
2 A1 219
1 A1 223
1 A1 225
1 A1a 068
2 A2 006
2 A2 007
1 A2 147
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# bd461eb4
Energy: Grass
2 A1 021
1 A1 023
2 A1 219
2 A1 223
2 A1 225
1 A1a 068
2 A2 006
2 A2 007
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# d0039936
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
2 A1 219
1 A1 223
1 A1 225
2 A1a 068
2 A2 006
2 A2 007
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# ea49c120
Energy: Grass
2 A1 021
1 A1 023
1 A1 219
1 A1 223
1 A1a 068
2 A2 006
2 A2 007
2 A2 147
1 A2 150
1 A2 154
2 P-A 001
2 P-A 005
2 P-A 007
