# 1ad7c42c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A2 022
1 A2 147
2 A2 148
2 A2a 063
2 A2a 072
2 A2a 074
2 P-A 005
2 P-A 007

# 1b1696ef
Energy: Lightning, Water
2 A1 183
2 A1 185
1 A2 146
2 A2a 063
2 A2a 074
1 A2b 070
2 A3 144
1 A3 149
2 A3 155
1 A4 066
2 P-A 005
2 P-A 007

# 369d2f8e
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1a 068
2 A2 148
2 A2a 063
2 A2a 072
2 A2a 074
1 P-A 001
2 P-A 005
2 P-A 007

# 4daeca50
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A2 146
2 A2 147
2 A2a 063
2 A2a 072
2 A2a 074
1 P-A 001
2 P-A 005
2 P-A 007

# 563ccf6f
Energy: Lightning, Water
2 A1 183
2 A1 185
1 A2 147
2 A2 148
2 A2a 063
1 A2a 074
1 A2b 069
2 A3 144
2 A3 149
1 A3 151
2 P-A 005
2 P-A 007

# 5bc804ff
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1a 068
1 A2 050
2 A2 147
2 A2a 063
1 A2a 074
1 A2b 069
2 P-A 001
2 P-A 005
2 P-A 007

# 6e0d1ed4
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1a 068
2 A2 148
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 P-A 005
2 P-A 007

# 951bf4d8
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 068
2 A2 148
2 A2a 063
2 A2a 072
1 A2a 074
1 P-A 001
2 P-A 005
2 P-A 007

# d95a8ef1
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A2 078
1 A2 146
2 A2 147
2 A2a 063
1 A2a 072
2 A2a 074
1 P-A 001
2 P-A 005
2 P-A 007

# fd6d356e
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
1 A2 148
1 A2 150
2 A2a 063
2 A2a 074
1 A2b 069
1 A2b 072
1 P-A 001
2 P-A 005
2 P-A 007
