# 1ee14045
Energy: Grass
2 A1 219
2 A1 225
1 A2 147
1 A2 154
2 A2a 001
2 A2a 009
1 A2a 069
1 A2a 071
2 A2a 074
2 P-A 002
2 P-A 005
2 P-A 007

# 206abd8a
Energy: Grass
1 A1 225
2 A1a 068
1 A2 146
2 A2 147
1 A2 150
1 A2 154
2 A2a 001
2 A2a 009
2 A2a 071
2 A2a 074
2 P-A 005
2 P-A 007

# 2739ddb8
Energy: Grass
2 A1 223
1 A1 225
1 A2 146
2 A2 147
1 A2 150
2 A2a 001
2 A2a 009
1 A2a 069
1 A2a 070
1 A2a 071
2 A2a 074
2 P-A 005
2 P-A 007

# 36d06245
Energy: Grass
2 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2a 001
2 A2a 009
1 A2a 069
2 A2a 071
1 A2a 074
2 P-A 005
2 P-A 007

# 63fc8743
Energy: Grass
2 A1 223
1 A2 147
2 A2 148
1 A2 150
2 A2a 001
2 A2a 009
2 A2a 069
2 A2a 071
2 A2a 074
2 P-A 005
2 P-A 007

# c33482a7
Energy: Grass
1 A1 219
1 A1 223
2 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2a 001
2 A2a 009
1 A2a 069
1 A2a 071
2 A2a 074
2 P-A 005
2 P-A 007
