# 0e43b003
Energy: Psychic
2 A1 120
1 A1 121
2 A1 123
1 A2 070
1 A2 072
1 A2 146
2 A3 144
2 A3 155
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# 1493514c
Energy: Psychic
2 A1 120
1 A1 122
1 A1 123
1 A1 225
1 A2 146
1 A2 150
1 A2 155
1 A2a 033
2 A3 144
1 A3 155
1 A3b 028
1 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# 1da35be8
Energy: Psychic
2 A1 120
2 A1 123
1 A1 225
1 A2 147
1 A2 150
1 A2a 033
2 A3 144
2 A3 155
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# 47389146
Energy: Psychic
2 A1 120
1 A1 121
2 A1 123
1 A1 225
1 A2 150
1 A2b 071
2 A3 144
2 A3 155
2 A3b 034
2 A4 134
2 P-A 005
2 P-A 007

# 4d5af1cb
Energy: Psychic
2 A1 120
1 A1 122
1 A1 123
1 A1 225
1 A2 146
1 A2 147
1 A2 150
1 A2 155
1 A2a 032
1 A2b 035
2 A3 144
1 A3 155
1 A3b 034
1 A3b 055
2 P-A 005
2 P-A 007

# 5c710402
Energy: Psychic
1 A1 122
2 A1 123
1 A2 148
1 A2 150
1 A2 154
2 A2a 031
1 A2b 035
2 A3 144
1 A3 155
1 A3b 034
1 A3b 055
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 60836396
Energy: Psychic
2 A1 123
1 A2 150
1 A2 155
2 A2a 031
2 A3 144
2 A3 155
1 A3b 028
2 A3b 034
2 A3b 055
1 A3b 067
2 P-A 005
2 P-A 007

# 61d1b9d3
Energy: Psychic
2 A1 123
2 A1 206
1 A1 225
1 A2 155
2 A2a 031
1 A2b 069
2 A3 144
2 A3 155
2 A3b 034
1 P-A 002
2 P-A 005
2 P-A 007

# 6a6c1731
Energy: Psychic
2 A1 120
1 A1 123
1 A1 225
2 A2 147
1 A2 150
1 A2 155
2 A2a 033
1 A2b 070
2 A3 144
2 A3 155
1 A3b 034
1 A3b 055
1 P-A 005
2 P-A 007

# 6aad8726
Energy: Psychic
2 A1 120
2 A1 123
1 A1 225
1 A2 154
1 A2a 032
1 A2a 063
1 A2a 074
1 A2b 035
1 A2b 071
2 A3 144
1 A3 155
1 A3b 034
1 A4 134
2 P-A 005
2 P-A 007

# 78edf5bd
Energy: Psychic
1 A1 122
2 A1 123
1 A1 225
1 A2 147
1 A2 150
1 A2 155
2 A2a 031
2 A3 144
1 A3 155
1 A3b 034
1 A3b 055
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 7b6018ab
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 123
1 A1 225
1 A2 146
1 A2 150
1 A2 155
2 A3 144
1 A3b 033
1 A3b 034
2 A3b 055
1 P-A 002
2 P-A 005
2 P-A 007

# 921873fe
Energy: Psychic
2 A1 120
1 A1 121
2 A1 123
1 A2 070
1 A2 072
1 A2 150
2 A3 144
2 A3 155
1 A3b 033
1 A3b 034
2 A4 134
2 P-A 005
2 P-A 007

# 9b2a6601
Energy: Psychic
2 A1 123
1 A1 225
1 A2 147
1 A2 155
2 A2a 031
1 A2b 070
1 A2b 072
2 A3 144
2 A3b 034
2 A3b 055
2 P-A 005
1 P-A 006
2 P-A 007

# a60dc349
Energy: Psychic
2 A1 120
2 A1 123
1 A1 225
1 A1a 068
1 A2 155
2 A2a 033
2 A3 144
1 A3 155
2 A3b 034
2 A4 134
2 P-A 005
2 P-A 007

# ac88d1de
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 123
1 A1 223
1 A1 225
1 A2 148
1 A2b 035
2 A3 144
1 A3 151
1 A3 155
1 A3b 034
1 A3b 055
1 A3b 067
2 P-A 005
2 P-A 007

# bc3de550
Energy: Psychic
2 A1 120
2 A1 123
1 A2a 033
1 A2b 070
2 A3 144
2 A3 155
2 A3b 034
2 A3b 055
1 A3b 067
2 P-A 005
1 P-A 006
2 P-A 007

# bf06f24d
Energy: Psychic
2 A1 120
2 A1 123
1 A2 070
1 A2 072
1 A2 147
1 A2a 032
2 A3 144
2 A3 155
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# c286d6b6
Energy: Psychic
2 A1 120
1 A1 122
2 A1 123
1 A2 148
1 A2 150
1 A2 154
1 A2b 035
2 A3 144
1 A3 151
1 A3 155
1 A3b 034
1 A4 134
2 P-A 005
1 P-A 006
2 P-A 007

# d565c97e
Energy: Psychic
2 A1 120
1 A1 121
2 A1 123
1 A1 225
1 A2 070
1 A2 072
2 A3 144
2 A3 155
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# e8ccbce3
Energy: Psychic
1 A1 120
1 A1 123
1 A1a 068
1 A2 070
1 A2 072
2 A3 016
2 A3 144
1 A3 151
1 A3 155
2 A3a 027
1 A3b 034
1 A3b 055
1 P-A 002
2 P-A 005
2 P-A 007

# efea6c85
Energy: Psychic
2 A1 120
1 A1 121
2 A1 123
1 A2 070
1 A2 072
1 A2 150
2 A3 144
2 A3 155
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# f8bf3d18
Energy: Psychic
2 A1 123
2 A1a 065
1 A2 150
2 A2a 031
1 A2a 032
1 A2b 069
2 A3 144
1 A3 155
2 A3b 034
2 A4 134
2 P-A 005
2 P-A 007
