# 3ef5222f
Energy: Darkness
1 A1 176
2 A1 177
2 A1 222
1 A1 225
1 A1a 049
1 A2 147
1 A2 148
1 A2 150
2 A2a 063
2 A2a 074
2 P-A 001
2 P-A 005
2 P-A 007

# 6a2bcdec
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1 223
1 A1 225
1 A2 146
2 A2 148
1 A2 150
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 6b862a89
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1 225
1 A2 150
2 A2a 063
2 A2a 074
1 A2b 070
1 A2b 071
1 A3 146
1 A3 149
2 P-A 005
2 P-A 007

# ffc7bb79
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1 225
1 A2 146
2 A2 148
2 A2a 063
2 A2a 074
2 P-A 001
2 P-A 005
2 P-A 007
