# 16251cc8
Energy: Psychic
2 A1 120
2 A1 122
2 A1 124
2 A1 125
1 A1 127
1 A1a 033
2 A1a 065
2 A1a 068
2 P-A 005
2 P-A 007
2 P-A 020

# 32aa63b9
Energy: Psychic
2 A1 120
2 A1 121
2 A1 122
2 A1 124
2 A1 125
1 A1 225
2 A1a 065
1 A1a 068
1 A2 146
1 A2 148
2 P-A 005
2 P-A 007

# 387a6627
Energy: Psychic
2 A1 120
2 A1 121
2 A1 122
1 A1 124
1 A1 125
1 A1 225
2 A1a 033
2 A1a 065
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 408e6263
Energy: Psychic
2 A1 120
2 A1 121
2 A1 122
1 A1 124
1 A1 125
1 A1 127
2 A1 225
2 A1a 065
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 657f2825
Energy: Psychic
2 A1 120
2 A1 122
2 A1 124
2 A1 125
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 020

# 760a9fb3
Energy: Psychic
2 A1 120
2 A1 122
2 A1 124
2 A1 125
2 A1 127
1 A1a 065
1 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007
2 P-A 020

# a6a28e3a
Energy: Psychic
2 A1 120
1 A1 121
2 A1 122
2 A1 124
2 A1 125
1 A1 225
1 A1a 032
1 A1a 068
1 A2 147
1 A2 148
2 A3 144
1 A3 155
1 P-A 005
2 P-A 007

# b9b5bdeb
Energy: Psychic
2 A1 120
1 A1 121
2 A1 122
2 A1 124
2 A1 125
1 A1 127
1 A1 225
1 A1a 068
1 A2 147
2 A3 144
1 A3 155
1 A3a 064
1 P-A 005
2 P-A 007

# c954b5ca
Energy: Psychic
2 A1 120
2 A1 122
2 A1 124
2 A1 125
1 A1 127
1 A1a 033
1 A1a 065
1 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007
2 P-A 020

# e8055b67
Energy: Psychic
2 A1 120
2 A1 121
2 A1 122
1 A1 124
1 A1 125
1 A1 127
1 A1 128
2 A1 223
2 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# f72fb13f
Energy: Psychic
2 A1 120
2 A1 121
2 A1 122
2 A1 124
1 A1 125
1 A1 193
1 A1 194
2 A1 223
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# fc24047c
Energy: Psychic
2 A1 120
2 A1 121
1 A1 122
1 A1 124
1 A1 125
1 A1 196
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# fd91abbe
Energy: Psychic
2 A1 120
2 A1 122
2 A1 124
2 A1 125
1 A1 225
1 A2 150
1 A2b 072
2 A3 144
1 A3 151
1 B1 223
1 B1 225
1 B2 155
1 P-A 005
2 P-A 007
