# 0dc7f48c
Energy: Grass
2 A1 219
1 A1a 003
1 A2 146
2 A2 147
2 A2a 063
2 A2a 074
2 A2b 005
2 A2b 006
1 A2b 007
1 A2b 071
2 A2b 111
2 P-A 007

# 1ee59adf
Energy: Grass
2 A1 219
2 A1 223
1 A1a 003
2 A2 147
2 A2 148
2 A2b 005
2 A2b 007
2 A3 144
2 P-A 001
1 P-A 002
2 P-A 007

# 2ba8eb47
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
1 A2 150
2 A2b 005
2 A2b 006
2 A2b 007
1 A2b 071
2 A3 144
2 A3 147
1 A3 149
1 P-A 005
2 P-A 007

# 3f37f67d
Energy: Grass
1 A1 219
1 A1a 003
2 A2 104
1 A2 150
2 A2b 005
1 A2b 006
2 A2b 007
2 A3 144
2 A3 147
1 A3 155
1 B1 225
2 P-A 005
2 P-A 007

# 3f6c261b
Energy: Grass
1 A1 219
1 A1a 003
1 A1a 004
1 A1a 006
1 A2 150
2 A2b 005
1 A2b 006
2 A2b 007
1 A2b 071
2 A3 144
2 A3 147
1 A3 155
2 P-A 005
2 P-A 007

# 43bb1395
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
1 A1a 006
1 A2 146
2 A2b 005
1 A2b 006
2 A2b 007
2 A3 144
2 A3 147
2 P-A 005
2 P-A 007
1 P-A 027

# 46854310
Energy: Grass
1 A1 225
1 A1a 003
1 A1a 004
1 A1a 005
1 A1a 006
1 A2 147
1 A2 150
2 A2b 005
2 A2b 006
2 A2b 007
1 A2b 070
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 52dc3bf8
Energy: Grass, Water
2 A1 219
2 A1 220
1 A1a 003
1 A1a 019
1 A1a 061
2 A2 154
2 A2b 005
1 A2b 006
2 A2b 007
2 A3 144
2 A3 147
1 A3 155
1 P-A 005

# 867d6f40
Energy: Grass
1 A1 223
1 A1a 003
1 A2 150
2 A2b 005
1 A2b 006
2 A2b 007
1 A2b 071
2 A3 144
2 A3 147
2 A3 155
1 P-A 002
2 P-A 005
2 P-A 007

# 943b4817
Energy: Grass
1 A1 219
1 A1 225
1 A1a 003
1 A2 022
2 A2 147
1 A2 150
2 A2b 005
2 A2b 006
2 A2b 007
1 A2b 070
2 A2b 071
2 A2b 111
2 P-A 007

# ae3094ff
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
1 A2 146
2 A2 147
1 A2 150
2 A2b 005
2 A2b 006
2 A2b 007
2 A2b 071
2 P-A 005
2 P-A 007

# d433fc27
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
1 A2 146
2 A2 147
2 A2b 005
2 A2b 006
2 A2b 007
2 A2b 071
2 A2b 111
1 P-A 001
2 P-A 007

# daaf7196
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
1 A2 150
2 A2b 005
2 A2b 006
2 A2b 007
1 A2b 071
2 A3 144
2 A3 147
2 P-A 005
2 P-A 007

# ddd688f6
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
1 A2 146
2 A2 147
2 A2b 005
2 A2b 006
2 A2b 007
2 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# f15f60fd
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
2 A2 147
1 A2 148
1 A2 150
2 A2b 005
2 A2b 006
2 A2b 007
2 A2b 071
1 A2b 072
1 A2b 111
2 P-A 007
