# 76762398
Energy: Darkness
1 A1 121
1 A1 132
1 A1 225
1 A2 068
1 A2 069
1 A2 150
1 A2a 031
1 A2b 070
1 A3 142
1 A3 144
1 A3 155
1 B1a 069
2 B2 070
1 B2 147
1 B2b 039
2 P-A 005
2 P-A 007

# 80e82d50
Energy: Darkness
1 A1 121
1 A1 132
1 A2 068
1 A2 069
1 A2a 031
1 A2b 070
1 A3 155
2 B1 225
1 B1a 069
2 B2 070
1 B2 145
1 B2 147
1 B2 155
1 B2b 039
2 P-A 005
2 P-A 007

# 8ddb87e5
Energy: Darkness, Psychic
1 A1 120
1 A1 132
1 A1 225
1 A2 068
1 A2 069
1 A2 150
1 A2b 070
1 A3 084
1 A3 144
1 A3 155
1 B1 225
1 B1a 069
2 B2 070
1 B2 145
1 B2 147
1 B2b 039
1 P-A 005
2 P-A 007
