# 3983ebe2
Energy: Lightning
1 A1 225
2 A2 150
1 A2b 070
1 A3 066
2 A4 066
2 B1 225
1 B2 017
1 B2 145
1 B2a 086
2 B2b 026
2 B2b 027
2 P-A 005
2 P-A 007

# 3cf41ed0
Energy: Lightning
1 A1 225
1 A2 147
1 A2 150
2 A3 066
1 A3 151
2 B1 225
1 B2 017
2 B2 145
1 B2 147
2 B2b 026
2 B2b 027
2 P-A 005
2 P-A 007

# 459c1d3f
Energy: Lightning
1 A1 225
1 A2 150
1 A2a 028
2 A3 066
2 B1 225
1 B2 017
2 B2 145
1 B2 153
1 B2a 086
2 B2b 026
2 B2b 027
2 P-A 005
2 P-A 007

# 570780b8
Energy: Lightning
1 A1 225
1 A2 150
1 A2b 070
1 A2b 071
1 A3 066
2 A4 066
2 B1 225
1 B2 017
1 B2 145
1 B2a 086
2 B2b 026
2 B2b 027
2 P-A 005
2 P-A 007

# 7a66c8d7
Energy: Lightning
1 A1 225
1 A2 150
1 A2 155
2 A3 066
2 A4 066
2 B1 225
1 B2 017
1 B2 145
1 B2 153
2 B2b 026
2 B2b 027
2 P-A 005
2 P-A 007

# 7d4c2e63
Energy: Lightning
1 A1 225
2 A2 148
1 A2 150
1 A2b 070
2 A3a 021
2 B1 225
1 B2 017
1 B2 153
1 B2a 086
2 B2b 027
2 P-A 005
2 P-A 007
2 P-B 043

# 8135b63c
Energy: Lightning
1 A1 225
1 A2 150
1 A3 066
1 A3 151
1 A3a 021
2 A4 151
1 B1 225
1 B2 017
2 B2a 086
2 B2b 026
2 B2b 027
1 P-A 002
2 P-A 005
2 P-A 007

# a33be7c7
Energy: Lightning
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A3 066
2 A3a 021
1 A3a 065
1 A4 066
2 B1 225
1 B2 017
1 B2 145
1 B2 153
1 B2b 026
1 B2b 027
2 P-A 005
2 P-A 007

# ece48d75
Energy: Lightning
1 A1 223
1 A1 225
2 A2 148
1 A2 150
2 A3a 021
1 A4 151
2 B1 225
1 B2 017
1 B2 153
2 B2b 026
2 B2b 027
2 P-A 005
2 P-A 007
