# 2a2d25fc
Energy: Water
2 A1 062
2 A1 063
2 A1 195
1 A1 198
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# 3d973099
Energy: Psychic, Water
2 A1 062
2 A1 063
1 A1 124
1 A1 125
2 A1 193
2 A1 195
1 A1 220
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# ac3fe643
Energy: Water
2 A1 062
2 A1 063
2 A1 195
2 A1 220
1 A1 225
1 A1a 068
1 A2 150
2 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# b5fa2230
Energy: Water
2 A1 062
2 A1 063
1 A1 083
2 A1 091
1 A1 193
1 A1 195
2 A1 220
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# c6a3c524
Energy: Water
2 A1 062
2 A1 063
2 A1 193
2 A1 195
1 A1 198
1 A1 220
1 A1 223
2 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# fc0e6326
Energy: Water
1 A1 062
1 A1 063
1 A1 083
2 A1 195
1 A1 225
1 A2 147
2 A2 148
1 A2 150
2 A2a 072
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022
