# 234c091e
Energy: Psychic
2 A1 195
1 A1 225
1 A1a 032
2 A1a 068
2 A2 066
2 A2 067
1 A2 146
2 A2 147
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# 28b6d2b1
Energy: Psychic
2 A1 195
1 A1 225
2 A2 066
2 A2 067
1 A2 146
2 A2 147
2 A2 150
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# 309b9435
Energy: Psychic
2 A1 193
2 A1 195
1 A1 225
2 A2 066
2 A2 067
2 A2 146
2 A2 147
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 5d997267
Energy: Psychic
2 A1 195
1 A1 223
1 A1 225
2 A2 067
1 A2 146
2 A2 147
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022
2 P-A 038

# 6a5e56bf
Energy: Psychic
2 A1 195
1 A1 225
2 A2 067
2 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022
2 P-A 038

# 8b52b370
Energy: Psychic
2 A1 195
1 A1 223
1 A1 225
2 A2 067
2 A2 147
1 A2 150
2 P-A 001
2 P-A 002
1 P-A 005
2 P-A 007
2 P-A 022
2 P-A 038

# f772402a
Energy: Psychic
2 A1 195
1 A1 225
2 A2 067
1 A2 146
2 A2 147
1 A2 150
1 A2 155
2 A2b 070
2 P-A 005
2 P-A 007
2 P-A 022
2 P-A 038
