# 0ba686ab
Energy: Darkness
1 A1 223
1 A1 225
2 A1a 056
1 A2 022
1 A2 110
2 A2 147
1 A2 148
1 A2 150
1 A2a 069
2 A2a 071
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 0ebaae48
Energy: Darkness
2 A1a 068
1 A2 110
1 A2 147
1 A2 150
2 A2a 071
2 A2b 071
1 A3 141
1 A3a 064
1 A4 032
2 A4 066
1 A4a 023
2 P-A 005
1 P-A 006
2 P-A 007

# 1eabbcfa
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 110
1 A2 147
1 A2 150
1 A2 155
2 A2a 071
2 A4 032
2 A4 101
2 A4a 023
1 B1 223
1 B1 225
1 B2 145
1 B2 154
2 P-A 007

# 1ee70ee9
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 110
1 A2 147
1 A2 150
1 A2 155
2 A2a 071
1 A3 149
2 A4 032
2 A4 066
1 B1 223
1 B1 225
1 B1a 065
2 P-A 005
2 P-A 007

# 20355bfd
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 110
1 A2 147
2 A2 148
1 A2 150
2 A2a 071
1 A3 149
2 A4a 059
1 B1 225
1 B1 226
1 B2 154
1 B2b 040
2 P-A 005
2 P-A 007

# 4ac7a579
Energy: Darkness
1 A1 223
1 A1 225
2 A1a 056
2 A1a 068
1 A2 110
2 A2 147
1 A2 150
1 A2 154
1 A2a 069
2 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 5cdf95ee
Energy: Darkness
1 A1 087
1 A1 088
1 A1 089
1 A1 173
2 A1a 056
1 A1a 068
1 A2 110
2 A2 146
1 A2 147
1 A2 150
1 A2a 048
1 A2a 050
2 A2a 071
2 P-A 005
2 P-A 007

# 6a580fc5
Energy: Darkness
1 A1 223
1 A1 225
2 A1a 056
1 A2 110
2 A2 147
1 A2 150
2 A2a 069
2 A2a 071
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 72f93374
Energy: Darkness
1 A1 223
1 A1a 068
1 A2 110
1 A2 146
1 A2 147
1 A2 150
1 A2 155
2 A2a 071
1 A2b 071
1 A3a 064
2 A4 066
1 A4 101
2 A4a 023
2 P-A 005
2 P-A 007

# 74491030
Energy: Darkness
2 A1a 068
1 A2 110
1 A2 147
1 A2 148
1 A2 150
2 A2a 071
1 A2b 071
1 A3 141
1 A3 151
2 A4 032
1 A4 066
1 A4 158
1 A4a 023
2 P-A 005
2 P-A 007

# 76b9e363
Energy: Darkness
1 A1 223
2 A1a 068
1 A2 110
1 A2 147
2 A2a 071
1 A2b 071
2 A3 141
1 A3 151
2 A4 032
2 A4 066
1 A4 158
2 P-A 005
2 P-A 007

# 855dafee
Energy: Darkness
1 A1a 068
1 A2 110
1 A2 146
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2a 071
1 A3 149
2 A4 032
1 A4 101
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 8812ed4c
Energy: Darkness
1 A1 216
1 A1a 068
1 A2 110
1 A2 147
1 A2 150
1 A2 155
2 A2a 071
1 A2b 069
1 A2b 070
1 A2b 071
1 A3a 021
2 A4 066
2 A4 151
2 P-A 005
2 P-A 007

# 882f632d
Energy: Darkness
1 A2 110
1 A2 150
1 A2 154
2 A2a 071
1 A2b 071
2 A3 066
1 A3 149
2 A4 066
2 B1 109
1 B1 223
2 P-A 005
2 P-A 006
2 P-A 007

# 8ae33f08
Energy: Darkness
1 A1 223
1 A1a 068
1 A2 110
1 A2 147
1 A2 155
2 A2a 071
1 A2b 071
1 A3 151
1 A3a 064
1 A4 032
1 A4 066
2 A4 101
1 A4a 023
2 P-A 005
1 P-A 006
2 P-A 007

# 92a663ef
Energy: Darkness
1 A1 223
1 A1a 068
1 A2 110
1 A2 147
1 A2 150
1 A2 155
2 A2a 071
1 A2b 071
1 A3 151
1 A3a 064
1 A4 032
1 A4 066
2 A4 101
1 A4a 023
2 P-A 005
2 P-A 007

# b0d7782d
Energy: Darkness
1 A1 225
2 A1a 068
1 A2 110
1 A2 146
1 A2 150
2 A2a 071
1 A3 141
1 A3a 064
2 A4 032
2 A4 066
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# b6fe0a93
Energy: Darkness
2 A1a 068
1 A2 110
1 A2 147
1 A2 150
2 A2a 071
2 A2b 071
2 A3 141
1 A3a 064
1 A4 032
1 A4 066
1 A4a 023
2 P-A 005
1 P-A 006
2 P-A 007

# c7dfaacc
Energy: Darkness
2 A1a 068
1 A2 110
1 A2 147
2 A2a 071
2 A2b 071
1 A3 141
2 A3a 064
2 A4 032
2 A4 066
2 P-A 005
1 P-A 006
2 P-A 007

# d6996a6f
Energy: Darkness
2 A1 225
1 A1a 068
1 A2 110
1 A2 146
1 A2 150
2 A2a 071
1 A3 141
1 A3a 064
2 A4 032
2 A4 066
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# e493bac0
Energy: Darkness
1 A1 203
1 A1 223
1 A1 225
2 A1a 056
1 A1a 068
1 A2 110
1 A2 146
2 A2 147
1 A2 150
1 A2a 048
1 A2a 049
1 A2a 050
2 A2a 071
2 P-A 005
2 P-A 007

# e960bb65
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 110
1 A2 147
1 A2 150
1 A2 155
2 A2a 071
1 A2b 070
1 A2b 071
2 A4 032
2 A4 101
2 A4a 023
1 B1 225
1 B2 154
2 P-A 007

# f4d0441e
Energy: Darkness
2 A1a 068
1 A2 110
1 A2 147
1 A2 150
1 A2 155
2 A2a 071
2 A2b 071
2 A3 141
1 A4 032
2 A4 066
1 A4a 023
2 P-A 005
2 P-A 007

# facb4797
Energy: Darkness
1 A2 110
1 A2 150
1 A2 154
2 A2a 071
2 A3 066
1 A3 149
2 A4 066
2 B1 109
1 B1 223
1 B1 225
2 P-A 005
2 P-A 006
2 P-A 007

# ffad90b2
Energy: Darkness
1 A1 225
2 A1a 068
1 A2 110
1 A2 147
1 A2 150
1 A2 155
2 A2a 071
1 A3 141
2 A4 032
2 A4 066
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007
