# 04cce3d0
Energy: Lightning
2 A1 097
2 A1 098
1 A1a 068
1 A2 053
2 A2 146
1 A2b 070
2 A4 034
2 A4 151
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 065

# 0a6010b1
Energy: Lightning
1 A1 223
2 A2 147
1 A2 150
1 A3 151
2 A3a 021
2 A4 034
2 A4 151
1 A4 157
1 B1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 065

# 39e3ac91
Energy: Grass
1 A1 225
1 A2 147
2 A2 148
1 A2b 070
1 A2b 071
1 A3 149
1 A4 032
2 A4 034
1 A4 156
1 A4 157
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007
1 P-A 063
1 P-A 065

# 58d78c53
Energy: Lightning
1 A1 225
1 A1a 068
1 A2 146
1 A2 147
1 A2 150
1 A2b 035
1 A2b 070
1 A3 066
2 A3a 021
1 A4 034
2 A4 151
1 A4 157
1 A4 158
2 P-A 005
2 P-A 007
1 P-A 065

# 5a99fd05
Energy: Fire, Grass, Water
1 A1 225
1 A1a 068
2 A2 146
1 A2 147
1 A3a 064
2 A4 034
1 A4 131
1 A4 132
1 A4 157
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 065

# 84b6e710
Energy: Lightning
1 A1 223
1 A1 225
1 A2 147
1 A2 150
1 A3 151
2 A3a 021
2 A4 034
2 A4 151
1 A4 157
1 B1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 065

# 90aa7f9f
Energy: Water
1 A1 225
1 A1a 068
2 A2 148
1 A2 150
2 A2a 072
1 A2b 071
1 A3 149
1 A4 032
1 A4 034
1 B1 225
1 B2 154
2 P-A 005
2 P-A 006
2 P-A 007
1 P-A 065

# b689f7c4
Energy: Grass
1 A1 225
1 A1a 068
2 A2 146
1 A2 147
1 A3a 064
2 A4 034
1 A4 131
1 A4 132
1 A4 157
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 065

# e22222f9
Energy: Water
2 A1a 068
2 A2 146
1 A2 147
1 A2 150
2 A2a 072
1 A3 149
2 A4 034
1 A4 066
2 A4a 023
2 P-A 005
2 P-A 007
2 P-A 065

# f5df13eb
Energy: Darkness
2 A1a 068
1 A2 147
1 A2 150
1 A2a 071
1 A2b 070
2 A3 146
1 A3 151
2 A3a 042
2 A4 034
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007
1 P-A 065

# fa5f741c
Energy: Water
2 A1a 068
1 A2 147
2 A2a 072
1 A3 141
2 A3 149
2 A4 032
2 A4 034
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 065
