# 08abc5c7
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 220
1 A1 225
2 A1a 060
2 A1a 068
1 A2 049
1 A2 146
1 A2 147
1 P-A 001
2 P-A 005
2 P-A 007

# 126e7644
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 060
2 A1a 068
1 A2 049
1 A2 050
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 141a665d
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 056
1 A1a 068
1 A2 049
1 A2 050
1 A2 146
1 A2 148
1 A2 150
1 A2a 072
2 P-A 005
2 P-A 007

# 23afac77
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 091
1 A1 220
1 A1a 068
1 A2 049
2 A2 146
1 A2 148
2 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 2711956e
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 203
2 A1a 060
1 A2 022
1 A2 049
1 A2 146
1 A2 147
1 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 3b95aef2
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1 225
1 A1a 056
2 A1a 068
1 A2 049
2 A2 148
1 A2 154
2 P-A 005
2 P-A 007

# 3d793b9d
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1a 068
1 A2 049
2 A2 050
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 547eccc2
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 220
2 A1a 056
1 A1a 068
1 A2 049
1 A2 104
2 A2 146
2 A2 150
2 P-A 005
2 P-A 007

# 6993e908
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1 223
1 A1a 019
1 A1a 061
1 A2 049
1 A2 050
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 7ae6ddda
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 203
1 A1a 060
1 A2 022
1 A2 049
2 A2 146
1 A2 147
1 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 8e8a991d
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1a 056
2 A1a 068
1 A2 049
1 A2 146
2 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# afb4e86d
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 220
1 A2 049
1 A2 146
1 A2 148
2 A2 150
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# b1662f5d
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 068
1 A2 049
1 A2 050
1 A2 146
2 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# b4711d61
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 056
2 A1a 068
1 A2 049
2 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# b9fa10f6
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1 225
1 A1a 056
1 A1a 068
1 A2 049
1 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# c19c19eb
Energy: Water
2 A1 087
2 A1 089
1 A1a 068
1 A2 049
1 A2 150
2 A3 144
1 A3 151
2 A4a 059
1 B1 225
2 B2b 040
1 B2b 069
2 P-A 005
2 P-A 007

# c82789ad
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 203
1 A1 220
1 A2 049
2 A2 146
2 A2 150
2 A2a 072
2 P-A 005
2 P-A 007

# cdd338ea
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1 223
1 A1 225
1 A1a 060
1 A2 049
1 A2 078
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# e0fe0d9a
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 091
1 A2 049
2 A2 146
2 A2 148
2 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# f7185f31
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1 225
1 A1a 056
1 A1a 068
1 A2 049
1 A2 050
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007
