# 07c91e8c
Energy: Fighting
2 A1 142
1 A1 223
2 A1 225
2 A1a 047
1 A2 147
1 A2 148
1 A2 150
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 017

# 3150ab57
Energy: Fighting
1 A1 142
1 A1 154
1 A1 198
2 A1 223
2 A1 225
1 A1a 041
1 A1a 042
2 A1a 047
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 017

# 4e6945dc
Energy: Fighting
2 A1 142
1 A1 154
2 A1 223
2 A1 225
2 A1a 047
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 017

# 589401de
Energy: Fighting
2 A1 142
1 A1 154
1 A1 225
2 A1a 047
1 A2 147
2 A2 148
1 A2 150
2 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 6590091a
Energy: Fighting
2 A1 142
1 A1 154
2 A1 223
1 A1 225
2 A1a 047
1 A2 146
2 A2 147
2 A2 148
1 A2 150
2 A2b 111
2 P-A 007
2 P-A 017

# 929c1f46
Energy: Fighting
2 A1 142
1 A1 154
1 A1 198
2 A1 223
2 A1 225
2 A1a 047
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 9c08be59
Energy: Fighting
1 A1 142
1 A1 154
1 A1 155
2 A1 223
2 A1 225
2 A1a 041
1 A1a 042
2 A1a 047
1 A1a 060
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# a3d7a50a
Energy: Fighting
2 A1 142
1 A1 225
2 A1a 047
1 A2 146
2 A2 147
1 A2 150
1 A2b 071
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# ae98b08e
Energy: Fighting
2 A1 141
1 A1 142
1 A1 154
1 A1 155
1 A1 223
1 A1 225
1 A1a 042
2 A1a 047
1 A2 147
2 A2 148
2 A2 150
2 A2b 111
1 P-A 002
2 P-A 007

# afe10c70
Energy: Fighting
2 A1 142
1 A1 154
1 A1 155
2 A1 223
2 A1 225
2 A1a 047
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# b3445cd2
Energy: Fighting
2 A1 141
1 A1 142
1 A1 154
1 A1 155
2 A1 223
2 A1 225
1 A1a 042
2 A1a 047
1 A2 147
1 A2 148
1 A2 150
2 A2b 111
1 P-A 002
2 P-A 007

# b48ada9f
Energy: Fighting
2 A1 142
1 A1 223
2 A1 225
2 A1a 047
1 A2 146
2 A2 147
2 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# bee0ab52
Energy: Fighting
2 A1 142
1 A1 154
1 A1 155
1 A1 225
2 A1a 047
1 A2 146
2 A2 147
1 A2 150
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# c4e43919
Energy: Fighting
2 A1 142
1 A1 154
2 A1 223
1 A1 225
2 A1a 047
1 A2 147
2 A2 148
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# ce892c17
Energy: Fighting
2 A1 142
1 A1 225
2 A1a 047
2 A2 147
2 A2 148
1 A2 150
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# de958572
Energy: Fighting
2 A1 142
1 A1 150
1 A1 154
2 A1 223
2 A1 224
1 A1 225
2 A1a 047
1 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# e12bb176
Energy: Fighting
2 A1 142
1 A1 225
2 A1a 047
2 A2 147
2 A2 148
1 A2 150
2 A2b 111
2 P-A 001
2 P-A 002
2 P-A 007
2 P-A 017
