# 08c5d1ae
Energy: Fire
2 A1 033
2 A1 225
2 A2 147
2 A3b 010
2 B1 217
2 B1 225
2 B1a 012
2 B1a 014
2 P-A 005
2 P-A 007

# 1eb205e6
Energy: Fire
1 A1 033
1 A1 223
1 A1 225
1 A2 146
1 A2b 008
2 A3b 010
2 B1 217
2 B1 225
2 B1a 012
2 B1a 014
1 P-A 002
2 P-A 005
2 P-A 007

# 5cb77374
Energy: Fire
2 A2 148
1 A2b 008
2 A3b 010
1 B1 109
2 B1 217
1 B1 223
2 B1 225
1 B1a 011
2 B1a 012
2 B1a 014
2 P-A 005
2 P-A 007

# 64cee378
Energy: Fire
2 A1 033
1 A2 155
1 A3 155
2 A3b 010
1 A4 032
2 B1 217
1 B1 223
1 B1 225
2 B1a 012
2 B1a 014
1 B2 147
2 P-A 005
2 P-A 007

# d74648a2
Energy: Fire
1 A1a 068
1 A2 150
1 A3 155
2 A3b 010
2 B1 217
1 B1 223
1 B1 225
2 B1a 011
2 B1a 012
2 B1a 014
2 P-A 005
1 P-A 006
2 P-A 007

# ed30b43c
Energy: Fire
2 A1 033
1 A1 225
1 A2 147
1 A2 150
2 A3b 010
2 B1 217
1 B1 223
2 B1 225
2 B1a 012
2 B1a 014
2 P-A 005
2 P-A 007
