# 1ca60289
Energy: Psychic
2 A1a 065
1 A2 022
2 A2 070
2 A2 071
2 A2 072
1 A2 146
2 A2 147
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007
2 P-A 037

# 68014f71
Energy: Psychic
1 A1 225
2 A2 070
2 A2 071
2 A2 072
1 A2 078
2 A2 146
2 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 037

# 9830808e
Energy: Psychic
1 A2 022
2 A2 070
2 A2 071
2 A2 072
2 A2 146
2 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007
2 P-A 037

# 9d609a6a
Energy: Psychic
1 A1 225
1 A1a 032
1 A1a 068
2 A2 070
2 A2 071
2 A2 072
2 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007
2 P-A 037

# c88a2bdd
Energy: Psychic
1 A1 223
1 A1 225
2 A1a 065
1 A1a 068
2 A2 070
2 A2 071
2 A2 072
1 A2 146
2 A2 147
1 A2 150
1 P-A 005
2 P-A 007
2 P-A 037

# efb6fd22
Energy: Psychic
1 A1 130
1 A1 131
1 A1 132
1 A1a 065
2 A2 070
2 A2 071
2 A2 072
2 A2 147
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007
2 P-A 037
