# 580e255e
Energy: Fighting
2 A1 142
1 A1 186
2 A1 187
2 A1 188
1 A1 223
2 A1a 047
1 A1a 057
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 6a480540
Energy: Fighting
2 A1 142
2 A1 186
2 A1 187
2 A1 188
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 017

# 89128ea5
Energy: Fighting
2 A1 142
1 A1 186
2 A1 187
2 A1 188
1 A1 223
2 A1a 041
1 A1a 047
1 A1a 057
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# b2352c33
Energy: Fighting
2 A1 141
2 A1 142
2 A1 154
2 A1 187
2 A1 188
2 A1 223
2 A1a 057
2 P-A 002
2 P-A 005
2 P-A 007
