# 0aefb192
Energy: Psychic
1 A1 115
1 A1 116
1 A1 117
1 A1 193
1 A1 195
1 A1 203
1 A1 223
1 A1 225
1 A1a 034
1 A1a 035
1 A1a 036
1 A1a 037
1 A1a 038
1 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 1ae12b19
Energy: Darkness, Psychic
1 A1 115
1 A1 116
1 A1 117
1 A1 124
1 A1 125
1 A1 127
1 A1 174
1 A1 175
1 A1 176
1 A1 177
1 A1 193
1 A1 195
1 A1 222
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# 3522508a
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 124
1 A1 125
2 A1 195
1 A1 223
1 A1 225
1 A1a 065
1 A1a 068
2 P-A 005
1 P-A 006
2 P-A 007
1 P-A 022

# 9712f077
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
2 A1 195
2 A1 223
2 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# b8a8b423
Energy: Darkness, Psychic
1 A1 115
1 A1 116
1 A1 117
1 A1 124
1 A1 125
1 A1 127
1 A1 174
1 A1 175
1 A1 176
1 A1 177
1 A1 195
1 A1 222
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007
1 P-A 022
