# 78acd5cf
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 035
2 A3 074
2 A3 075
2 A4 110
1 B1 121
1 B1 223
1 B1 225
2 B1a 006
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 8a534cc6
Energy: Grass, Psychic
2 A1 225
1 A1a 032
1 A2b 072
2 A3 074
2 A3 075
1 A3a 064
2 B1 225
2 B1a 005
2 B1a 006
1 B1a 067
2 P-A 005
2 P-A 007

# a1c575ef
Energy: Psychic
2 A1 225
2 A3 074
2 A3 075
1 B1 121
1 B1 223
1 B1 225
2 B1a 005
2 B1a 006
2 B1a 067
1 P-A 002
2 P-A 005
2 P-A 007

# dd4c711d
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 035
2 A3 074
2 A3 075
1 A3 151
2 A4 110
1 B1 121
1 B1 225
2 B1a 006
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
