# 0022fbdc
Energy: Lightning
1 A1 223
1 A1 225
1 A2 147
1 A2 150
1 A2 154
1 A2 155
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 A4 151
2 P-A 005
2 P-A 007

# 008cb76f
Energy: Lightning
1 A1 223
1 A1 225
1 A2 150
1 A2 154
1 A3 066
1 A3 146
2 A3a 021
2 A3a 060
2 A3a 061
1 A3a 067
1 A4 151
1 A4 158
1 P-A 002
2 P-A 005
2 P-A 007

# 0302b6cd
Energy: Lightning
1 A1 205
1 A1 223
1 A1 225
1 A2 150
1 A2 155
1 A3 151
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 151
1 A4 158
2 P-A 005
2 P-A 007

# 033971ab
Energy: Lightning
1 A1 223
1 A1 225
1 A2 146
1 A2 147
1 A2 150
2 A2 154
1 A3 066
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 03a13db4
Energy: Lightning
1 A1 225
2 A2 148
1 A2 150
1 A2 154
1 A2 155
1 A3 066
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
1 B1 225
2 P-A 005
2 P-A 007

# 04a91d46
Energy: Lightning
1 A1 223
1 A2 147
1 A2 150
2 A2 154
1 A2 155
1 A2b 070
1 A3 066
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 0667b4ca
Energy: Lightning
1 A1 223
1 A1 225
1 A2 148
2 A2 154
1 A2b 071
1 A3 066
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
1 P-A 002
2 P-A 005
2 P-A 007

# 07da2819
Energy: Lightning
1 A1 223
1 A1 225
1 A2 147
1 A2 150
1 A2b 070
1 A3 066
1 A3 151
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
1 P-A 006
2 P-A 007

# 08716b61
Energy: Lightning
1 A1 223
2 A2 148
2 A2 150
1 A2 154
1 A2 155
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 158
2 P-A 005
2 P-A 007

# 0a263145
Energy: Lightning
1 A1 223
1 A2 147
1 A2 150
1 A2 154
1 A2 155
1 A3 066
1 A3 151
2 A3a 021
2 A3a 060
2 A3a 061
1 A3a 065
2 A3a 067
2 P-A 005
2 P-A 007

# 0bb45707
Energy: Lightning
1 A1 223
1 A1 225
2 A2 148
1 A2 150
2 A2 154
1 A3 066
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 0c57a5f9
Energy: Lightning
1 A1 225
2 A2 148
1 A2 150
1 A2 155
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 B1 225
1 B2 150
2 P-A 005
2 P-A 007

# 0d30e208
Energy: Lightning
2 A1 223
1 A1 225
1 A1a 027
1 A2 150
1 A2 154
1 A3 151
2 A3a 021
2 A3a 060
2 A3a 061
1 A3a 065
2 A3a 067
2 P-A 005
2 P-A 007

# 0dfe180d
Energy: Lightning
1 A1 225
1 A2 147
2 A2b 071
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 A4 151
2 A4 158
2 P-A 005
2 P-A 007

# 0e2a1c9f
Energy: Lightning
2 A1 223
1 A1 225
1 A2 147
1 A2 150
1 A2b 070
1 A3 066
1 A3 151
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 0ea36429
Energy: Lightning
2 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A2b 071
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 158
2 P-A 005
2 P-A 007

# 117eaaf7
Energy: Lightning
2 A1 223
1 A1 225
1 A2 147
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 A4 151
2 A4 158
2 P-A 005
2 P-A 007

# 11b386c7
Energy: Lightning
1 A1 223
2 A2 150
1 A2 154
1 A2b 069
1 A3 151
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 151
2 P-A 005
1 P-A 006
2 P-A 007

# 139ffad1
Energy: Lightning
2 A2 148
2 A2 150
1 A2 155
2 A2b 071
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 158
2 P-A 005
2 P-A 007

# 13f3fa24
Energy: Lightning
2 A1 223
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A3 066
2 A3a 021
2 A3a 060
2 A3a 061
1 A3a 065
2 A3a 067
2 P-A 005
2 P-A 007

# 1567560b
Energy: Lightning
1 A1 223
1 A1 225
1 A2 146
1 A2 147
1 A2 150
1 A2 154
1 A3 066
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
1 P-A 006
2 P-A 007

# 157c4c9a
Energy: Lightning
1 A1 223
1 A2 147
1 A2 150
2 A2 154
1 A2 155
1 A3 066
1 A3 151
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 171e6c70
Energy: Lightning
2 A1 223
2 A1 225
1 A2 150
2 A2 154
1 A2 155
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 186e8abf
Energy: Lightning
1 A1 225
2 A2 148
2 A2 150
1 A2 155
2 A2b 071
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 199e2bf7
Energy: Lightning
1 A1 223
1 A1 225
1 A2 147
1 A2 150
1 A2 154
1 A2 155
1 A3 151
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 072
2 P-A 005
2 P-A 007

# 1a4744b3
Energy: Lightning
2 A1 223
2 A1 225
1 A2 147
2 A2 154
1 A2 155
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 1ae9aab5
Energy: Lightning
1 A1 223
1 A1 225
2 A2 148
1 A2 150
1 A2 155
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 151
1 B1 225
2 P-A 005
2 P-A 007

# 1cfa3488
Energy: Lightning
1 A1 223
1 A1 225
1 A2 150
1 A2 154
1 A2 155
1 A2b 069
1 A2b 071
1 A3 066
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 1d450054
Energy: Lightning
1 A2 148
2 A2 150
1 A2 154
2 A2 155
1 A3 066
1 A3 151
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 1e142652
Energy: Lightning
2 A1 223
1 A1 225
1 A2 147
1 A2 155
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 066
2 A4 158
2 P-A 005
2 P-A 007

# 1fdc8f88
Energy: Lightning
2 A1 223
1 A1 225
1 A2 150
1 A2 154
1 A2 155
1 A2b 070
1 A3 066
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 21535d1f
Energy: Lightning
2 A1 223
1 A1 225
1 A2 150
1 A2 154
1 A2 155
1 A3 066
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
1 P-A 006
2 P-A 007

# 21ecdf90
Energy: Lightning
1 A1 223
2 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A2b 071
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 222e2d2a
Energy: Lightning
1 A1 223
1 A1 225
1 A2 148
1 A2 150
1 A2 154
1 A2 155
1 A3 066
1 A3 151
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 22362c1f
Energy: Lightning
2 A2 148
2 A2 150
1 A2b 071
2 A2b 072
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 158
2 P-A 005
2 P-A 007

# 22a5d494
Energy: Lightning
1 A1 223
1 A1 225
1 A2 147
1 A2 150
2 A2 154
1 A2b 070
2 A3a 021
2 A3a 060
2 A3a 061
2 A3a 067
