# d581a03c
Energy: Psychic
1 A1 225
1 A2 148
2 A2 150
1 A2 155
1 B1 106
1 B1 225
2 B2 070
2 B2 071
2 B2 072
2 B2 145
1 B2 153
1 B2 155
1 P-A 005
2 P-A 007

# e0f64d83
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 B1 120
1 B1 225
2 B2 070
2 B2 071
2 B2 072
2 B2 155
1 B2a 052
1 B2a 053
2 P-A 005
2 P-A 007

# ea2323be
Energy: Psychic
1 A1 225
1 A2 150
2 A3 080
1 B1 119
2 B1 225
1 B1a 037
2 B2 070
2 B2 071
2 B2 072
2 B2 155
2 P-A 005
2 P-A 007

# ec29ae1c
Energy: Psychic
1 A1 225
1 A2 150
2 A3 080
1 A3 088
1 B1 106
2 B1 225
2 B2 070
2 B2 071
2 B2 072
2 B2 155
2 P-A 005
2 P-A 007
