# 22c620c6
Energy: Psychic
1 A2 150
2 A2 152
2 A3 144
1 A3 155
2 A3b 034
2 A3b 055
2 A4 078
2 A4 079
2 A4 080
1 A4 158
1 P-A 005
2 P-A 007

# b4cfce50
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
2 A2 152
1 A3 151
1 A3 155
2 A3b 034
2 A4 078
2 A4 079
2 A4 080
2 A4 134
2 P-A 005
1 P-A 007

# b90b3e1a
Energy: Psychic
1 A2 147
1 A2 150
2 A2 152
2 A3 144
1 A3 155
1 A3a 064
2 A3b 034
2 A4 078
2 A4 080
2 A4 134
2 P-A 005
2 P-A 007

# d8b73e8f
Energy: Psychic
1 A1 225
1 A2 063
1 A2 065
1 A2 150
2 A2 152
1 A2 155
1 A2b 035
2 A3 144
2 A3 155
1 A3b 034
1 A4 078
1 A4 080
1 A4 134
2 P-A 005
2 P-A 007
