# 4bb69a3e
Energy: Fire
1 A1 045
1 A1 225
2 A1a 068
1 A2 147
1 A2b 070
1 A2b 071
1 A3b 009
2 A4 032
2 A4 134
2 A4 151
2 A4a 010
2 P-A 005
2 P-A 007

# 772cca44
Energy: Fire
2 A2 147
1 A2b 070
1 A2b 071
1 A3b 008
1 A3b 009
2 A3b 066
2 A4 032
2 A4 134
2 A4 151
2 A4a 010
2 P-A 005
2 P-A 007

# 7ff16ed9
Energy: Fire
1 A1 045
1 A1 225
2 A1a 068
1 A2 147
1 A2 150
1 A2b 071
1 A3b 009
2 A4 032
2 A4 134
2 A4 151
2 A4a 010
2 P-A 005
2 P-A 007

# 9bdd8fad
Energy: Fire
1 A1 045
1 A2 147
1 A2 155
1 A2a 010
1 A3a 064
1 A3b 009
2 A3b 066
2 A4 032
2 A4 134
2 A4 151
2 A4a 010
2 P-A 005
2 P-A 007

# a8b5c0b1
Energy: Fire
2 A1 225
1 A2 150
2 A2b 071
1 A3b 008
1 A3b 009
2 A3b 066
2 A4 134
2 A4 151
2 A4a 010
2 P-A 005
1 P-A 006
2 P-A 007

# ff5fd679
Energy: Fire
1 A1 045
1 A2 147
1 A2 155
1 A2a 010
1 A2b 071
1 A3 151
1 A3a 064
1 A3b 009
2 A3b 066
2 A4 032
2 A4 134
2 A4a 010
2 P-A 005
2 P-A 007
