# 0498a0b9
Energy: Water
1 A1 050
2 A1 053
2 A1 054
2 A1 055
1 A1 160
1 A1 161
2 A1 220
1 A1a 019
1 A2 147
2 P-A 001
2 P-A 005
2 P-A 007
1 P-A 030

# 0b3d1d49
Energy: Water
2 A1 053
2 A1 055
2 A1a 019
1 A2 146
1 A2 147
1 A2a 072
2 A3 144
2 A4 134
2 A4a 023
1 P-A 001
2 P-A 005
2 P-A 007

# 13396034
Energy: Water
2 A1 053
2 A1 054
2 A1 055
2 A1 079
2 A1 220
2 A1a 019
2 A1a 061
2 A1a 068
2 P-A 005
2 P-A 007

# 16ef151c
Energy: Water
2 A1 053
2 A1 054
2 A1 055
2 A1 220
1 A1 225
1 A1a 019
1 A1a 061
2 A2 050
1 A2 150
2 A2a 072
2 P-A 005
2 P-A 007

# 3cde6659
Energy: Water
2 A1 053
2 A1 054
2 A1 055
1 A1 080
1 A1 196
2 A1 220
1 A1a 019
2 A1a 061
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# 644dfdb9
Energy: Water
2 A1 053
2 A1 054
2 A1 055
1 A1 079
2 A1 220
1 A1 225
2 A1a 019
2 A1a 061
1 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 6727df83
Energy: Water
2 A1 053
2 A1 054
2 A1 055
2 A1 220
1 A1 223
1 A1 225
1 A1a 019
1 A1a 020
1 A1a 021
1 A1a 061
2 A1a 068
2 P-A 005
2 P-A 007

# 687b02ae
Energy: Water
2 A1 053
2 A1 054
2 A1 055
2 A1 220
2 A1 225
2 A1a 019
2 A1a 061
2 P-A 002
2 P-A 005
2 P-A 007

# 69b326cb
Energy: Water
2 A1 053
2 A1 054
2 A1 055
1 A1 083
2 A1 220
2 A1a 019
2 A1a 061
2 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 6d08273b
Energy: Water
2 A1 053
2 A1 054
2 A1 055
2 A1 206
2 A1 220
1 A1 225
2 A1a 019
1 A1a 068
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 7831f468
Energy: Water
2 A1 053
2 A1 054
2 A1 055
2 A1 079
2 A1 220
2 A1a 019
2 A1a 068
2 P-A 005
2 P-A 007
2 P-A 030

# 883d944b
Energy: Water
2 A1 053
2 A1 054
2 A1 055
2 A1 220
2 A1a 019
2 A1a 061
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 8b9c43a3
Energy: Water
2 A1 053
2 A1 054
2 A1 055
1 A1 203
2 A1 220
2 A1a 019
1 A1a 061
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 8e2e6ffd
Energy: Water
2 A1 053
2 A1 054
2 A1 055
1 A1 083
2 A1 220
1 A1 223
2 A1a 019
2 A1a 061
2 A1a 068
2 P-A 005
2 P-A 007

# 90dfb45c
Energy: Water
2 A1 053
2 A1 054
2 A1 055
1 A1 084
2 A1 220
2 A1a 019
2 A1a 061
2 A1a 068
2 P-A 001
1 P-A 005
2 P-A 007

# 9ef14d3e
Energy: Water
2 A1 053
2 A1 054
2 A1 055
2 A1 083
2 A1 220
2 A1a 019
1 A1a 061
2 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# b174dd4e
Energy: Water
2 A1 053
2 A1 054
2 A1 055
1 A1 079
2 A1 220
1 A1 223
2 A1a 019
2 A1a 061
2 A1a 068
2 P-A 005
2 P-A 007

# b4d69aed
Energy: Water
2 A1 053
2 A1 054
2 A1 055
1 A1 084
2 A1 220
2 A1a 019
2 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 030

# c80d1997
Energy: Water
2 A1 053
2 A1 054
2 A1 055
1 A1 079
1 A1 083
2 A1 220
2 A1a 019
2 A1a 061
2 A1a 068
2 P-A 005
2 P-A 007

# ce5048d9
Energy: Water
2 A1 053
2 A1 054
2 A1 055
1 A1 083
1 A1 203
2 A1 220
1 A1 225
1 A1a 019
1 A1a 061
2 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# d719e8c3
Energy: Water
2 A1 053
2 A1 054
2 A1 055
2 A1 220
2 A1a 019
1 A1a 061
2 A2 050
1 A2 146
1 A2 150
1 A2a 072
2 P-A 005
2 P-A 007

# dad8624a
Energy: Water
2 A1 053
2 A1 054
2 A1 055
2 A1 079
2 A1 220
2 A1a 019
2 A1a 061
1 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# ee7de4d9
Energy: Water
2 A1 053
2 A1 054
2 A1 055
2 A1 220
1 A1 225
1 A1a 019
1 A1a 061
1 A2 050
1 A2 146
1 A2 150
1 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# fb7b03d0
Energy: Water
2 A1 053
2 A1 054
2 A1 055
2 A1 220
1 A1 225
2 A1a 019
2 A1a 061
2 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007
