# 5d613ff9
Energy: Psychic
1 A1 220
1 A2 150
1 A2a 072
2 A3 144
1 A4 151
2 A4a 023
1 B1 102
2 B1 177
2 B1 179
1 B1 196
1 B1 226
1 B1a 069
1 P-A 002
1 P-A 005
2 P-A 007

# aa7c48ea
Energy: Psychic
1 A2 148
1 A2a 072
2 A3 144
2 A4a 023
1 B1 102
2 B1 177
2 B1 179
1 B1 196
2 B1 219
1 B1 226
1 B1a 069
2 P-A 005
2 P-A 007

# b992f44b
Energy: Psychic
1 A2 148
1 A2 150
1 A2a 072
2 A3 144
1 A4 151
2 A4a 023
1 B1 102
2 B1 177
2 B1 179
1 B1 196
1 B1 226
1 B1a 069
1 P-A 002
1 P-A 005
2 P-A 007

# c6d3b2fa
Energy: Psychic
1 A2 150
1 A2a 072
2 A3 144
1 A4 151
2 A4a 023
1 B1 102
2 B1 177
2 B1 179
1 B1 196
1 B1 226
1 B1a 069
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007
