# 0e815c1e
Energy: Fighting
1 A1 223
2 A2 148
2 A2 150
1 A2 155
2 A2a 045
1 A2a 046
2 A2a 047
2 A3 144
2 B1 124
1 B1 225
2 P-A 005
2 P-A 007

# 1ff34928
Energy: Fighting
1 A1 223
1 A1 225
1 A2 088
2 A2 089
1 A2 121
2 A2 144
1 A2 148
1 A2 150
1 A2a 047
2 A3 144
1 B1 124
1 B1 223
2 B1 225
1 P-A 005
2 P-A 007

# 5b62c9b2
Energy: Fighting
2 A2 089
2 A2 144
1 A2a 045
1 A2a 046
1 A2a 047
2 A3 144
1 A3 155
1 B1 124
2 B1 225
1 B3 149
1 B3 154
1 B3a 036
2 P-A 005
2 P-A 007

# 6fb59aab
Energy: Fighting
1 A1 154
1 A1a 047
1 A2 148
2 A2 150
1 A2 155
2 A2a 045
1 A2a 046
2 A2a 047
2 A3 144
1 B1 124
2 B1 225
2 P-A 005
2 P-A 007

# 854baa1b
Energy: Fighting
1 A1 223
1 A1 225
1 A2 147
1 A2 150
2 A2a 045
1 A2a 046
2 A2a 047
2 A3 144
1 A3 155
1 A4 102
1 B1 124
1 B1 223
1 B1 225
1 P-A 002
1 P-A 005
2 P-A 007

# 862c7244
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
1 A2 121
2 A2 144
1 A2 148
1 A2 150
1 A2a 045
1 A2a 046
2 A2a 047
2 A3 144
1 A3 155
1 B1 124
1 B1 225
2 P-A 007

# dc8cdc83
Energy: Fighting
1 A1 223
2 A2 148
2 A2 150
2 A2a 045
1 A2a 046
2 A2a 047
2 A3 144
1 A3 155
2 B1 124
1 B1 225
2 P-A 005
2 P-A 007

# f2c7c422
Energy: Fighting
1 A1 223
1 A2 146
1 A2 147
2 A2 150
2 A2a 045
1 A2a 046
2 A2a 047
1 A3 092
2 A3 144
2 B1 124
2 P-A 005
1 P-A 006
2 P-A 007
