# 048b978c
Energy: Psychic
1 A1 225
1 A1a 032
2 A1a 033
2 A2 063
2 A2 065
1 A2 146
1 A2 150
2 A2 152
1 A2b 069
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 080054cb
Energy: Psychic
1 A1 225
1 A1a 032
2 A1a 033
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 146
1 A2 147
1 A2 150
2 A2 152
1 P-A 001
1 P-A 005
2 P-A 007

# 0bdbac62
Energy: Psychic
1 A1 225
1 A1a 032
2 A1a 033
2 A2 063
2 A2 064
2 A2 065
1 A2 146
1 A2 147
1 A2 150
2 A2 152
1 P-A 002
2 P-A 005
2 P-A 007

# 102cb02b
Energy: Psychic
1 A1a 032
2 A2 063
1 A2 064
2 A2 065
1 A2 078
1 A2 146
1 A2 150
2 A2 152
2 A3 084
2 A3 144
1 P-A 002
2 P-A 005
2 P-A 007

# 1172b4f6
Energy: Psychic
1 A1 225
1 A1a 032
2 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 079
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# 18c53f2e
Energy: Psychic
1 A1a 032
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 078
2 A2 146
1 A2 147
2 A2 152
1 A2 154
2 P-A 005
2 P-A 007

# 25cecd6c
Energy: Psychic
1 A1 225
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
1 A2 146
2 A2 147
1 A2 150
1 A2 152
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 295ca3d0
Energy: Psychic
1 A1a 032
1 A1a 033
2 A2 063
2 A2 064
2 A2 065
1 A2 146
2 A2 147
1 A2 150
2 A2 152
2 P-A 002
2 P-A 005
2 P-A 007

# 2f3a300f
Energy: Psychic
1 A1a 032
2 A2 063
1 A2 064
2 A2 065
2 A2 147
1 A2 150
2 A2 152
1 A2b 069
1 A3 077
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 320d4a98
Energy: Psychic
1 A1a 032
2 A1a 033
2 A2 063
1 A2 064
2 A2 065
1 A2 146
2 A2 152
1 A2 155
1 A2b 069
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 34f008a8
Energy: Psychic
1 A1a 032
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 077
1 A2 078
2 A2 146
2 A2 147
1 A2 150
1 A2 152
2 P-A 005
2 P-A 007

# 3581b083
Energy: Psychic
2 A1 225
1 A1a 032
2 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 079
2 A2 152
2 P-A 005
2 P-A 007

# 39028ddd
Energy: Psychic
1 A1a 032
2 A1a 033
2 A2 063
2 A2 064
2 A2 065
1 A2 146
2 A2 147
2 A2 152
2 P-A 002
2 P-A 005
2 P-A 007

# 3efec084
Energy: Psychic
1 A1a 032
2 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 152
1 A2 154
1 A2 155
2 P-A 005
1 P-A 006
2 P-A 007

# 470abdd3
Energy: Psychic
1 A1 225
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2 152
2 P-A 001
2 P-A 005
2 P-A 007

# 4bb1d97c
Energy: Psychic
1 A1 225
1 A1a 032
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 146
2 A2 147
2 A2 152
2 P-A 005
2 P-A 007

# 4c2e6887
Energy: Psychic
1 A1a 032
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 077
1 A2 147
1 A2 150
1 A2 152
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 555d90f5
Energy: Psychic
1 A1a 032
1 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 146
1 A2 150
2 A2 152
1 P-A 002
2 P-A 005
2 P-A 007

# 55ed6156
Energy: Psychic
1 A1 225
1 A1a 032
1 A1a 033
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 146
2 A2 147
1 A2 152
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 5759e414
Energy: Psychic
1 A1a 032
1 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 147
1 A2 150
2 A2 152
1 P-A 001
2 P-A 005
2 P-A 007

# 5b2ea34c
Energy: Psychic
1 A1 225
1 A1a 032
1 A1a 033
2 A2 063
2 A2 064
2 A2 065
1 A2 146
2 A2 147
2 A2 152
2 P-A 002
2 P-A 005
2 P-A 007

# 5ece5509
Energy: Psychic
1 A1 127
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
1 A2 077
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 152
2 P-A 002
2 P-A 005
2 P-A 007

# 68464170
Energy: Psychic
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
2 A2 146
2 A2 147
2 A2 148
1 A2 150
2 A2 152
1 P-A 001
1 P-A 005
2 P-A 007

# 6983793f
Energy: Psychic
2 A1 225
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
2 A2 146
2 A2 147
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# 6df11f74
Energy: Psychic
1 A1 225
1 A1a 032
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 147
1 A2 150
2 A2 152
2 P-A 001
2 P-A 005
2 P-A 007

# 721a9ebf
Energy: Psychic
1 A1a 032
1 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 147
1 A2 150
2 A2 152
1 P-A 002
2 P-A 005
2 P-A 007

# 733ea089
Energy: Psychic
2 A1 225
1 A1a 032
1 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 152
2 P-A 002
2 P-A 005
2 P-A 007

# 755e94af
Energy: Psychic
1 A1a 032
1 A1a 033
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 146
2 A2 147
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# 77ea177f
Energy: Psychic
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
1 A2 078
2 A2 146
2 A2 147
1 A2 150
2 A2 152
1 A2 154
2 P-A 005
2 P-A 007

# 8a4bc30e
Energy: Psychic
1 A1 223
1 A1 225
1 A1a 032
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 147
1 A2 148
1 A2 150
1 A2 152
1 A2b 070
1 A2b 071
1 A2b 072
2 P-A 005
1 P-A 007

# 90d124d7
Energy: Psychic
1 A1 127
1 A1a 032
2 A1a 065
1 A1a 068
2 A2 063
2 A2 064
2 A2 065
1 A2 079
1 A2 141
1 A2 146
2 A2 152
2 P-A 005
2 P-A 007

# 926bd4b5
Energy: Psychic
1 A1a 032
1 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 146
1 A2 147
1 A2 150
2 A2 152
1 P-A 002
2 P-A 005
2 P-A 007

# 970794d8
Energy: Psychic
1 A1 225
1 A1a 032
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 147
2 A2 152
2 P-A 002
2 P-A 005
2 P-A 007

# a2a00dcb
Energy: Psychic
1 A1 225
1 A1a 032
2 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 146
2 A2 152
1 A2 155
2 P-A 005
2 P-A 007

# a3162acb
Energy: Psychic
1 A1 127
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2 152
2 A2b 111
2 P-A 002
2 P-A 007

# a31c6657
Energy: Psychic
1 A1a 032
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 146
2 A2 148
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# a5aa592f
Energy: Psychic
1 A1 225
1 A1a 032
2 A1a 033
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 146
1 A2 147
1 A2 148
2 A2 152
2 P-A 005
2 P-A 007

# a7548103
Energy: Psychic
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
2 A2 077
2 A2 146
2 A2 147
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# af2c45f2
Energy: Psychic
1 A1 225
1 A1a 032
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 078
1 A2 104
1 A2 146
1 A2 150
2 A2 152
1 A2 154
2 P-A 005
2 P-A 007

# b38beac6
Energy: Psychic
1 A1 225
1 A1a 032
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 146
1 A2 147
2 A2 152
2 P-A 001
2 P-A 005
2 P-A 007

# bcc7a287
Energy: Psychic
1 A1a 032
1 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 146
2 A2 147
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# c0a417bd
Energy: Psychic
1 A1a 032
1 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 146
2 A2 147
1 A2 150
1 A2 152
1 P-A 002
2 P-A 005
2 P-A 007

# cc769c68
Energy: Psychic
1 A1 127
1 A1 225
1 A1a 032
1 A1a 065
1 A1a 068
2 A2 063
2 A2 064
2 A2 065
1 A2 079
1 A2 141
1 A2 146
2 A2 152
2 P-A 005
2 P-A 007

# d1a1d1a0
Energy: Psychic
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
1 A2 077
2 A2 079
2 A2 146
1 A2 147
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# d3b17235
Energy: Psychic
2 A1 127
1 A1a 032
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 146
1 A2 147
2 A2 152
1 A2 154
2 P-A 005
2 P-A 007

# db09a1ca
Energy: Psychic
1 A1 225
1 A1a 032
1 A1a 033
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 146
2 A2 147
2 A2 152
2 P-A 005
2 P-A 007

# e47cda10
Energy: Psychic
1 A1a 032
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 146
2 A2 147
2 A2 152
1 A2b 071
2 P-A 005
2 P-A 007

# f006c632
Energy: Psychic
2 A1 225
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
2 A2 147
1 A2 148
1 A2 150
2 A2 152
1 P-A 002
2 P-A 005
2 P-A 007

# f843fcc0
Energy: Psychic
1 A1 225
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
2 A2 152
1 A2 154
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# fb8ef89e
Energy: Psychic
1 A1a 032
1 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 146
2 A2 147
2 A2 152
2 P-A 005
2 P-A 007

# ff9aba6c
Energy: Psychic
1 A1 225
1 A1a 032
2 A1a 033
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 152
2 P-A 002
2 P-A 005
2 P-A 007
