# 0c1a4b15
Energy: Grass
2 A1 219
2 A3 155
1 A4 157
1 B1 219
2 B1 225
1 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2a 007
1 B2a 008
1 B2a 009
1 B2a 093
1 P-A 005
2 P-A 007

# 1c4bec7f
Energy: Grass
1 A2 155
1 A3 155
2 B1 109
2 B1 225
2 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2 147
1 B2a 007
1 B2a 008
1 B2a 009
2 P-A 005
2 P-A 007

# 1f066596
Energy: Grass
2 A1 219
1 A2 148
1 A2 150
2 A3 144
1 A3 155
1 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2 145
1 B2a 007
1 B2a 008
1 B2a 009
2 P-A 005
2 P-A 007

# 352be4f1
Energy: Grass
1 A1 225
1 A3 147
1 B1 219
1 B1 223
2 B1a 001
2 B1a 002
2 B1a 004
2 B1a 067
1 B2a 007
1 B2a 008
1 B2a 009
1 B3 004
2 P-A 005
2 P-A 007

# 371bae20
Energy: Grass
1 A1 225
2 A3 144
1 A3 155
2 B1 225
2 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2a 007
2 B2a 009
2 P-A 005
1 P-A 006
2 P-A 007

# 4d980c9d
Energy: Grass
1 A1 219
1 A1 225
1 A2 150
1 A3 147
1 B1 223
1 B1 225
2 B1a 001
1 B1a 002
1 B1a 004
1 B1a 067
1 B2 017
1 B2 141
2 B2a 007
1 B2a 008
1 B2a 009
1 P-A 005
2 P-A 007

# 61acfb82
Energy: Grass
2 A1 001
2 A1 219
1 A3 144
2 A3 155
1 B1 219
1 B1 223
1 B1 225
1 B1a 002
1 B1a 004
2 B1a 067
1 B2a 007
1 B2a 009
2 P-A 005
2 P-A 007

# 69091706
Energy: Grass
2 A1 001
2 B1 109
1 B1 219
2 B1 225
2 B1a 002
2 B1a 004
2 B1a 067
1 B2a 007
1 B2a 008
1 B2a 009
2 P-A 005
2 P-A 007

# 8f1201ae
Energy: Grass
2 A1 219
1 A3 142
1 A3 155
1 A4 157
1 B1 219
2 B1 225
1 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2a 007
1 B2a 008
1 B2a 009
1 B2a 093
1 P-A 005
2 P-A 007

# a30c4a63
Energy: Grass
1 A1 225
1 A2 155
1 A3 155
1 B1 109
1 B1 219
2 B1 225
2 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2a 007
1 B2a 008
1 B2a 009
2 P-A 005
2 P-A 007

# a79e74d0
Energy: Grass
1 A1 225
1 A3 144
1 A3 155
2 B1 109
2 B1 225
2 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2a 007
1 B2a 008
1 B2a 009
2 P-A 005
2 P-A 007

# af7fcb44
Energy: Grass
1 A1 225
1 A2 155
1 A3 155
2 B1 109
2 B1 225
2 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2a 007
1 B2a 008
1 B2a 009
2 P-A 005
2 P-A 007

# cb5c4fb4
Energy: Grass
2 A1 001
1 A2 150
1 A3 144
1 A3 155
1 B1 219
2 B1 225
2 B1a 002
1 B1a 004
2 B1a 067
1 B2a 007
1 B2a 008
1 B2a 009
1 B2a 093
1 P-A 005
2 P-A 007

# f0f0bccb
Energy: Grass
1 A1 225
1 A3 144
2 B1a 001
2 B1a 002
2 B1a 004
2 B1a 067
2 B2a 007
1 B2a 008
2 B2a 009
1 B2a 087
2 P-A 005
2 P-A 007

# fc5a76c5
Energy: Grass
2 A1 219
1 A1 225
1 A2 148
1 A2 150
1 A3 144
1 A3 155
1 B1 225
1 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2 145
1 B2a 007
1 B2a 008
1 B2a 009
1 P-A 005
2 P-A 007
