# 21eeb2e3
Energy: Fire
1 A1 225
1 A2 146
2 A2 150
2 A2 155
2 A3 144
1 A3 155
1 A4 158
2 A4a 010
2 B1 041
1 B1 042
2 B1 043
1 B1 217
1 P-A 005
1 P-A 007

# 23bf382e
Energy: Fire
1 A2 148
1 A2 150
2 A2 155
2 A3 144
2 A3 155
1 A4 032
2 A4a 010
2 B1 041
2 B1 043
1 B1 217
1 B1 226
1 P-A 006
2 P-A 007

# 44a71129
Energy: Fire
1 A2 147
1 A2 150
1 A2 155
1 A2b 071
2 A3 144
1 A3 151
2 A4a 010
2 B1 041
2 B1 043
2 B1 217
2 P-A 005
1 P-A 006
2 P-A 007

# 56ec61e6
Energy: Fire
1 A2 147
1 A2 150
1 A2 155
2 A3 144
1 A4 032
2 A4a 010
2 B1 041
2 B1 043
2 B1 217
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 70e7dbef
Energy: Fire
1 A2 155
2 A3 144
1 A3a 064
1 A4 158
2 A4a 010
2 B1 041
2 B1 043
2 B1 109
1 B1 223
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 96b779e6
Energy: Fire
1 A1a 068
1 A2 147
1 A2 150
1 A2 155
2 A3 144
2 A4 032
2 A4a 010
2 B1 041
2 B1 043
1 B1 217
1 B1 223
2 P-A 005
2 P-A 007
