# 01201e0a
Energy: Grass
2 A1 098
2 A1a 068
2 A2 051
2 A2 053
2 A2 147
1 A2 150
2 A2a 009
2 A2a 071
1 A2b 069
2 P-A 005
2 P-A 007

# 01cc1035
Energy: Grass
2 A1 098
1 A2 053
1 A2 150
2 A2a 009
2 A2a 071
1 A3 149
1 A4 151
2 B1 225
2 B1a 024
1 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# 07e7f3ff
Energy: Metal
2 A1 098
1 A1a 068
1 A2 051
1 A2 053
1 A2 119
2 A2 146
1 A2 147
1 A2 148
1 A2 154
1 A2a 053
1 A2a 055
2 A2a 071
1 A2a 075
2 P-A 005
2 P-A 007

# 10c34532
Energy: Fire, Water
2 A1 098
2 A1 223
2 A1a 056
2 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 148
2 A2a 071
2 P-A 005
2 P-A 007

# 1ce21791
Energy: Lightning
2 A1 094
2 A1 098
2 A2 051
2 A2 053
1 A2 146
2 A2 150
1 A2 154
2 A2a 026
2 A2a 071
2 P-A 005
2 P-A 007

# 1fcad1ca
Energy: Water
2 A1 098
1 A1 225
1 A1a 068
1 A2 049
2 A2 050
2 A2 051
1 A2 053
1 A2 146
2 A2 154
2 A2a 071
1 A2a 072
2 P-A 005
2 P-A 007

# 20cbd3cd
Energy: Grass
2 A1 098
1 A1 223
2 A1a 068
2 A2 051
2 A2 053
2 A2 147
1 A2 150
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# 2600de44
Energy: Grass
2 A1 098
1 A1 223
1 A1 225
2 A1a 068
2 A2 051
2 A2 053
1 A2 148
1 A2 150
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# 2cebe96b
Energy: Darkness
2 A1 098
2 A1 177
2 A1a 049
2 A1a 068
2 A2 051
2 A2 053
1 A2 150
2 A2a 071
1 P-A 001
2 P-A 005
2 P-A 007

# 2ef75e7e
Energy: Water
2 A1 098
1 A1a 068
2 A2 050
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 150
1 A2 154
2 A2a 071
1 P-A 002
2 P-A 005
2 P-A 007

# 322c0d7a
Energy: Grass
2 A1 098
2 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# 3bcc6d3e
Energy: Lightning
1 A1 097
2 A1 098
1 A1a 068
2 A2 053
1 A2 146
2 A2a 071
1 A2b 070
2 A3 144
2 A3a 021
2 A4 151
2 P-A 005
2 P-A 007

# 3bf9b64c
Energy: Grass
2 A1 098
1 A1 225
2 A1a 068
2 A2 051
2 A2 053
2 A2 147
1 A2 150
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# 3c504547
Energy: Grass
2 A1 098
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
2 A2 148
1 A2 150
2 A2a 009
1 A2a 070
2 A2a 071
2 P-A 005
2 P-A 007

# 3eab7f60
Energy: Grass
2 A1 098
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 147
1 A2 150
2 A2a 009
2 A2a 071
1 A2b 069
1 A2b 071
2 P-A 005
2 P-A 007

# 4032e577
Energy: Lightning
1 A1 094
2 A1 097
2 A1 098
1 A1 225
1 A1a 025
2 A2 053
1 A2 146
1 A2 150
1 A2 154
2 A2a 026
2 A2a 071
2 P-A 005
2 P-A 007

# 406d0414
Energy: Grass
2 A1 098
1 A1 223
1 A1 225
2 A2 051
2 A2 053
1 A2 147
1 A2 150
1 A2 154
2 A2a 009
1 A2a 069
2 A2a 071
2 P-A 005
2 P-A 007

# 42f70c51
Energy: Lightning
2 A1 098
2 A1 205
1 A1 225
2 A2 051
2 A2 053
2 A2 147
1 A2 150
2 A2 154
2 A2a 071
2 P-A 005
2 P-A 007

# 4360d615
Energy: Grass
2 A1 098
1 A1 225
2 A1a 068
2 A2 019
2 A2 051
2 A2 053
1 A2 147
2 A2 150
2 A2a 071
2 P-A 005
2 P-A 007

# 524269e9
Energy: Grass
2 A1 098
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2 154
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# 5a5acc20
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
1 A2 147
2 A2 150
1 A2 154
2 A2a 025
2 A2a 026
2 A2a 071
2 P-A 005
2 P-A 007

# 5ae12986
Energy: Grass
2 A1 098
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# 5fb1dcf0
Energy: Grass
2 A1 098
2 A1a 068
2 A2 051
2 A2 053
1 A2 148
2 A2a 009
2 A2a 071
2 A2b 070
1 A2b 071
2 P-A 005
2 P-A 007

# 62097374
Energy: Grass
2 A1 098
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# 64102678
Energy: Grass
2 A1 098
1 A1 225
2 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 150
1 A2 154
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# 6bdbe88e
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 053
1 A2 150
1 A2 154
2 A2a 025
2 A2a 026
2 A2a 071
1 P-A 002
2 P-A 005
2 P-A 007

# 6fc7898a
Energy: Grass
2 A1 098
2 A1a 068
2 A2 051
2 A2 053
1 A2 147
1 A2 150
2 A2a 009
2 A2a 071
2 A2b 071
2 P-A 005
2 P-A 007

# 70979e2f
Energy: Lightning
2 A1 097
2 A1 098
2 A1a 068
2 A2 053
1 A2 146
1 A2 154
2 A2a 025
2 A2a 026
2 A2a 071
2 P-A 005
2 P-A 007

# 76259fac
Energy: Grass
2 A1 098
2 A1 225
2 A2 051
2 A2 053
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# 7b94917e
Energy: Fighting
2 A1 098
2 A1 154
1 A1 223
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 150
2 A2a 071
2 P-A 005
2 P-A 007

# 818e78fd
Energy: Grass
2 A1 098
2 A1a 068
2 A2 051
2 A2 053
2 A2 147
1 A2 150
2 A2a 009
2 A2a 071
1 A2b 071
2 P-A 005
2 P-A 007

# 82bf6c34
Energy: Grass
2 A1 098
2 A1 223
2 A1a 068
2 A2 051
2 A2 053
1 A2 150
2 A2a 009
1 A2a 070
2 A2a 071
2 P-A 005
2 P-A 007

# 8e4b884a
Energy: Lightning
2 A1 094
2 A1 097
2 A1 098
2 A2 053
2 A2 146
2 A2 147
2 A2a 026
2 A2a 071
2 P-A 005
2 P-A 007

# 8e9e713c
Energy: Grass
2 A1 098
1 A1 223
1 A1 225
2 A1a 068
2 A2 051
2 A2 053
1 A2 150
2 A2a 009
1 A2a 070
2 A2a 071
2 P-A 005
2 P-A 007

# 96fc2b25
Energy: Grass
2 A1 098
2 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 147
1 A2 150
1 A2 155
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# 9828240f
Energy: Grass
2 A1 098
1 A1 225
2 A2 051
2 A2 053
1 A2 147
1 A2 154
2 A2a 009
1 A2a 069
2 A2a 071
1 A2b 069
1 A2b 071
2 P-A 005
2 P-A 007

# 9dc52738
Energy: Lightning
2 A1 097
2 A1 098
2 A1a 063
2 A2 053
1 A2 147
1 A2 148
2 A2 154
2 A2a 071
2 P-A 002
2 P-A 005
2 P-A 007

# 9e42a7be
Energy: Grass
2 A1 098
2 A1 225
2 A2 051
2 A2 053
1 A2 147
1 A2 150
1 A2 154
2 A2a 009
1 A2a 069
2 A2a 071
2 P-A 005
2 P-A 007

# a0d4e7d3
Energy: Grass
2 A1 098
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
2 A2 148
1 A2 150
1 A2 154
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# a2184250
Energy: Water
2 A1 098
1 A1 225
1 A1a 068
1 A2 022
2 A2 051
2 A2 053
1 A2 147
1 A2 148
1 A2 150
2 A2a 071
2 A2a 072
2 P-A 005
2 P-A 007

# a23c0390
Energy: Grass
2 A1 098
1 A1 225
2 A1a 068
2 A2 051
2 A2 053
1 A2 147
2 A2 150
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# a3baf842
Energy: Grass
2 A1 098
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
2 A2 147
1 A2 150
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# a45d34c9
Energy: Grass
2 A1 098
1 A1 223
1 A1 225
2 A2 051
2 A2 053
1 A2 146
1 A2 148
1 A2 150
2 A2a 009
1 A2a 069
2 A2a 071
2 P-A 005
2 P-A 007

# a6a1cfb1
Energy: Grass
2 A1 098
1 A1 225
2 A1a 068
2 A2 051
2 A2 053
1 A2 147
1 A2 148
1 A2 150
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# a7193966
Energy: Grass
2 A1 098
1 A1 225
2 A1a 068
2 A2 051
2 A2 053
1 A2 147
1 A2 150
1 A2 154
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# aad2da39
Energy: Grass
2 A1 098
1 A1 223
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 150
2 A2 154
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# ae3a13b6
Energy: Grass
2 A1 098
1 A1 223
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 150
2 A2a 009
2 A2a 071
2 P-A 005
2 P-A 007

# b0add8f9
Energy: Lightning
2 A1 097
