# 03fb4946
Energy: Fighting
1 A2 088
2 A2 089
1 A2 091
1 A2 092
2 A2 144
1 A2 147
2 A2b 037
1 A2b 038
2 A2b 039
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 14c52c9c
Energy: Fighting
1 A1 143
1 A1 144
1 A1 223
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2b 037
2 A2b 039
2 A3 144
1 A3 155
1 P-A 005
1 P-A 006
2 P-A 007

# 1e6107fd
Energy: Fighting
1 A1 143
1 A1 144
1 A1 225
1 A1a 047
1 A2 088
1 A2 089
1 A2 091
1 A2 092
1 A2 144
1 A2 146
1 A2 147
1 A2 150
1 A2b 039
1 A2b 069
1 A2b 070
1 A3 098
1 A3 101
1 A3 144
1 P-A 005
1 P-A 007

# 206378d3
Energy: Fighting
1 A1 143
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 155
1 A2b 037
1 A2b 038
2 A2b 039
2 A3 144
2 A3 155
1 P-A 005
2 P-A 007

# 4c86a3f8
Energy: Fighting
1 A1 143
1 A1 144
1 A1 154
1 A1 155
1 A1 223
1 A1 225
1 A1a 047
1 A2 088
1 A2 089
1 A2 092
1 A2 144
1 A2 148
1 A2 150
1 A2b 039
1 A2b 042
1 A3 144
1 A4 101
1 A4 158
1 P-A 005
1 P-A 007

# 66b12a5e
Energy: Fighting
2 A1 143
1 A1 144
1 A1 225
1 A1a 068
1 A2 088
2 A2 089
2 A2 144
1 A2 146
2 A2b 039
1 A2b 069
2 A3 144
2 A3 155
2 P-A 007

# adcda5a6
Energy: Fighting
1 A1 144
1 A1 225
1 A2 022
1 A2 088
2 A2 089
2 A2 144
1 A2 155
2 A2b 037
2 A2b 039
1 A2b 069
2 A3 144
1 A3 151
1 P-A 002
2 P-A 007

# cb3a90aa
Energy: Fighting
2 A1 143
1 A1 144
1 A2 088
2 A2 089
2 A2 144
1 A2 147
1 A2 148
1 A2 150
2 A2b 039
1 A2b 069
2 A3 144
1 A3 155
1 P-A 005
2 P-A 007

# f0530a97
Energy: Fighting
2 A1 143
1 A1 144
1 A1a 047
1 A2 088
2 A2 089
2 A2 144
1 A2 146
2 A2b 039
1 A2b 069
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007
