# 00c40cd7
Energy: Psychic
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
1 B1 225
1 B1 226
1 B1a 055
1 B1a 065
1 B2 153
1 P-A 005
1 P-A 006
2 P-A 007

# 04729c88
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A3 080
2 B1 102
1 B1 106
1 B1 109
2 B1 196
2 B1 225
1 B1 226
1 B1a 065
1 B2 153
1 P-A 005
1 P-A 006
2 P-A 007

# 07178029
Energy: Psychic
1 A2 148
1 A2 150
1 A3 080
1 A3 084
2 B1 102
1 B1 109
1 B1 120
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
1 B1a 069
1 B2 145
1 B2 153
1 P-A 005
2 P-A 007

# 0bb4e84d
Energy: Psychic
2 A2 150
1 A2 155
1 A3 084
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
1 B2 145
1 B2 147
1 B2 153
2 P-A 007

# 0d57285b
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A3 084
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B1a 065
1 B2 145
1 B2 153
1 B3 147
1 P-A 005
2 P-A 007

# 0fe0f2d2
Energy: Psychic
1 A2 148
2 A2 150
1 A2 155
1 B1 101
2 B1 102
1 B1 106
1 B1 109
1 B1 119
2 B1 196
1 B1 225
2 B1 226
1 B2 145
1 B2 153
1 B2 155
2 P-A 007

# 123c1029
Energy: Psychic
1 A2 150
1 A2 155
1 A2b 070
2 A3 146
1 A3a 042
1 A4 070
1 A4 101
2 B1 102
1 B1 106
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
1 B2 153
2 P-A 007

# 18b355c0
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A3 080
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
1 B2 153
1 P-A 005
2 P-A 007

# 190cfa44
Energy: Psychic
2 A2 148
1 A2 150
1 A2 155
1 A3 084
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
1 B2 145
1 B2 153
2 P-A 007

# 1bfd9246
Energy: Psychic
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A3 084
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
2 B1 225
1 B1 226
1 B1a 065
1 B2 153
1 P-A 005
2 P-A 007

# 22a026f6
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A3 084
1 A3 151
1 A4 070
2 B1 102
1 B1 109
2 B1 196
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 22d79363
Energy: Psychic
1 A2 150
1 A2 155
1 A3 084
2 A3 146
1 A3a 042
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B1a 065
1 B2 153
2 P-A 005
2 P-A 007

# 2ccdd13e
Energy: Psychic
2 A1 216
2 A1 217
1 A1 225
2 A2 144
2 A2 147
1 A2 148
1 A2 150
2 A2b 070
2 A3a 064
1 B1 102
1 B1 216
1 B1 225
1 P-A 007
1 P-B 017

# 3061d753
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A3 080
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B1a 065
1 B2 145
1 B2 153
1 P-A 005
2 P-A 007

# 30e21183
Energy: Psychic
1 A1 225
1 A2 148
2 A2 150
1 A2b 070
1 A3 084
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B2 070
1 P-A 001
2 P-A 005
2 P-A 007

# 313548b0
Energy: Psychic
2 A1 217
1 A1 225
2 A1a 063
1 A2 147
2 A2 148
2 A2b 070
1 A3a 064
2 B1 102
1 B1 225
1 P-A 001
1 P-A 005
2 P-A 007
2 P-B 017

# 42c879b6
Energy: Psychic
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A3 084
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
2 B1 225
2 B1 226
1 B1a 065
1 B2 153
2 P-A 007

# 43544e62
Energy: Psychic
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A3 080
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
2 B1 225
1 B1 226
1 B1a 065
1 B2 145
1 B2 153
1 P-A 005
1 P-A 007

# 446cac22
Energy: Psychic
1 A2 148
1 A2 150
1 A2 155
1 A3 080
1 A3 084
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B1a 065
1 B2 145
1 B2 153
1 B3 147
1 P-A 005
2 P-A 007

# 4705f8c3
Energy: Psychic
1 A1 225
1 A2 148
2 A2 150
1 A2 155
1 A3 084
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
1 B2 153
2 P-A 007

# 48cf7e18
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A3 084
1 A3 151
1 A4 077
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B2 145
1 B2 153
1 P-A 006
2 P-A 007

# 4a82d987
Energy: Psychic
1 A2 150
1 A2 155
1 A2b 070
2 A3 146
1 A3a 042
1 A4 070
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
1 B2 153
2 P-A 007

# 4d209db3
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A3 080
1 A3 084
2 B1 102
1 B1 109
1 B1 120
2 B1 196
1 B1 225
1 B1 226
1 B1a 065
1 B2 145
1 B2 153
1 P-A 005
2 P-A 007

# 4ee97e0b
Energy: Psychic
1 A2 148
2 A2 150
1 A2 155
1 A3 084
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
1 B1 225
1 B1 226
1 B1a 065
1 B2 145
1 B2 153
1 P-A 005
2 P-A 007

# 53bba29c
Energy: Psychic
1 A1 217
1 A1 225
2 A1a 063
2 A2 144
2 A2 145
2 A2 148
1 A2 150
2 B1 102
2 B1 225
2 B2 149
1 B2 155
1 P-A 007
1 P-B 017

# 53dd3f5f
Energy: Psychic
1 A1 225
1 A2 146
2 A2 150
1 A3 084
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
2 B1 226
2 B2 145
1 B2 153
1 P-A 005
2 P-A 007

# 54658513
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A3 084
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B2 153
1 B3 147
1 B3b 061
2 P-A 005
2 P-A 007

# 5c11eb46
Energy: Psychic
1 A2 148
2 A2 150
1 A2 155
1 A3 084
2 B1 102
1 B1 106
1 B1 109
1 B1 120
1 B1 225
2 B1 226
1 B1a 065
1 B2 145
1 B2 153
2 P-A 007
2 P-B 017

# 5cda288c
Energy: Psychic
1 A2 150
1 A2b 071
1 A3 080
1 A3 084
1 A4 077
2 B1 102
1 B1 120
2 B1 196
2 B1 225
1 B1 226
2 B2 145
1 B2 153
2 P-A 005
2 P-A 007

# 657a7cf7
Energy: Psychic
2 A2 148
1 A2 150
1 A2 155
1 A3 080
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
1 B2 145
1 B2 153
2 P-A 007

# 67268bd1
Energy: Psychic
2 A1 217
2 A1 225
2 A1a 063
2 A2 150
1 A2b 070
2 B1 102
2 B1 214
1 B1 223
2 B1 225
2 P-A 007
2 P-B 017

# 69ddb91b
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A4 070
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B1a 065
2 P-A 005
1 P-A 006
2 P-A 007

# 6cc020d5
Energy: Psychic
1 A1 225
2 A2 148
2 A2 150
1 A3 080
1 A3 084
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B2 145
1 B2 153
2 P-A 007

# 6d0e2f26
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A3 084
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
2 B1 225
1 B1 226
1 B1a 065
1 B2 153
1 P-A 005
2 P-A 007

# 6f7f65e4
Energy: Psychic
2 A2 150
1 A2 155
1 A3 080
1 A3 084
2 A3 146
1 A3a 042
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B2 153
1 P-A 005
2 P-A 007

# 761dc5b8
Energy: Darkness, Psychic
1 A2 148
2 A2 150
1 A2 155
1 A3 084
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
1 B2 145
1 B2 153
2 P-A 007

# 79201deb
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A3 080
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
1 B2 145
1 B2 153
2 P-A 007

# 8417b47f
Energy: Psychic
1 A2 148
1 A2 150
1 A2b 070
1 A3 084
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
2 B1 225
1 B1 226
1 B1a 065
1 B2 153
1 P-A 005
1 P-A 006
2 P-A 007

# 88432598
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A3 151
1 A4 077
1 B1 101
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B2 145
1 B2 153
1 P-A 006
2 P-A 007

# 93f5d4f7
Energy: Psychic
2 A2 150
1 A2 155
1 A3 080
1 A3 084
2 B1 102
1 B1 106
1 B1 120
1 B1 225
1 B1 226
1 B2 070
2 B2 155
1 B2b 069
1 P-A 005
2 P-A 007
2 P-B 017

# 950baa35
Energy: Psychic
1 A2 150
1 A2 155
1 A3 084
2 A3 146
1 A3a 042
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B1a 065
1 B2 149
1 B2 153
1 P-A 005
2 P-A 007

# 95391e9c
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A4 070
1 A4 101
1 B1 101
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
2 P-A 005
2 P-A 006
2 P-A 007

# 9f9eabf5
Energy: Psychic
1 A2 148
2 A2 150
1 A2 155
1 A3 084
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
1 B2 145
1 B2 153
2 P-A 007

# a0c46d67
Energy: Psychic
1 A2 148
1 A2 150
1 A2 155
1 A3 080
1 A3 084
2 B1 102
1 B1 109
1 B1 120
2 B1 196
1 B1 225
1 B1 226
1 B1a 065
1 B2 145
1 B2 153
2 P-A 005
2 P-A 007

# a0d3ace8
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A2b 070
1 A3 084
2 B1 102
1 B1 106
1 B1 109
1 B1 120
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
2 B2 145
1 B2 153
1 P-A 007

# a20e29a1
Energy: Psychic
1 A2 148
2 A2 150
1 A2 155
1 A3 084
1 A3 151
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B1a 065
1 B2 145
1 B2 153
2 P-A 007

# a4121506
Energy: Psychic
1 A1 225
1 A1a 068
1 A2 147
1 A2 150
1 A2 155
1 A3 080
1 A4a 059
2 B1 102
1 B1 106
2 B1 196
1 B1 225
1 B1 226
1 B2 153
1 B2b 040
2 P-A 005
2 P-A 007

# a7e5d944
Energy: Psychic
1 A1 223
1 A1 225
2 A2 148
1 A2 150
1 B1 101
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B1a 065
2 P-A 005
1 P-A 006
2 P-A 007

# a7feb2f8
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A3 077
1 A3 084
2 B1 102
