# 5ec6096d
Energy: Darkness
1 A1 173
1 A2 150
2 A2a 031
2 A3 144
1 A3 155
1 A3a 042
2 A4 107
2 A4 109
1 B1 225
1 B1 226
1 B2b 038
2 B2b 039
1 P-A 005
2 P-A 007

# 7e22badb
Energy: Darkness
1 A1 225
1 A2 150
2 A2a 031
1 A2a 048
2 A3 144
1 A3 146
1 A3 155
2 A3a 042
1 A4 109
1 B1 225
1 B1 226
1 B2b 038
2 B2b 039
1 B2b 069
1 P-A 005
1 P-A 007

# a8bbd7be
Energy: Darkness
1 A2 150
1 A2a 031
2 A3 146
1 A3 155
2 A3a 042
1 A3a 043
1 A3a 062
1 A4 107
1 A4 108
1 A4 109
1 B1 223
1 B1 225
1 B2b 038
1 B2b 039
1 B2b 069
2 P-A 005
1 P-A 007
