# 00c99ae8
Energy: Fighting
1 A1a 041
2 A2 091
1 A2 092
1 A2 148
2 A3 144
1 B1 225
2 B2a 057
2 B3 081
1 B3 149
2 B3 154
2 P-A 005
2 P-A 007
1 P-A 017

# 18321c7a
Energy: Fighting
2 A1 141
2 A1a 042
1 A2 092
1 A2 150
1 A2b 070
1 B1 225
1 B2 150
1 B2a 057
2 B3 079
2 B3 081
1 B3 149
1 B3 154
2 P-A 005
2 P-A 007

# 1fcba585
Energy: Fighting
2 A1 141
2 A2 091
1 A2 092
1 A2 150
1 A3 144
1 B1 225
1 B2 145
1 B2a 056
2 B2a 057
1 B3 004
1 B3 081
1 B3 154
1 P-A 002
2 P-A 005
2 P-A 007

# 337179d5
Energy: Fighting
1 A1 225
1 A1a 041
2 A2 091
1 A2 092
2 A3 144
1 B1 225
1 B1 226
2 B2a 057
2 B3 081
1 B3 149
1 B3 154
2 P-A 005
2 P-A 007
1 P-A 017

# 57166395
Energy: Fighting
1 A1 225
1 A1a 041
2 A2 091
1 A2 092
1 A2 150
2 A3 144
1 B1 225
2 B2a 057
2 B3 081
1 B3 149
1 B3 154
2 P-A 005
2 P-A 007
1 P-A 017

# 78230ff6
Energy: Fighting
1 A1 141
1 A1 142
1 A2 150
1 A2b 070
1 B1 225
1 B1a 069
2 B2 145
1 B2a 057
2 B3 079
2 B3 081
2 B3 149
1 B3 154
2 P-A 005
2 P-A 007

# 972cfec7
Energy: Fighting
2 A1 141
2 A1a 042
1 A2 092
1 A2 150
1 B1 225
1 B2 150
1 B2a 057
1 B3 078
2 B3 079
2 B3 081
1 B3 149
1 B3 154
2 P-A 005
2 P-A 007

# 9cf6f4ca
Energy: Fighting
1 A1 141
1 A1a 041
2 A2 091
1 A2 092
1 A2 150
1 A3 144
1 B1 225
1 B2a 056
2 B2a 057
1 B3 004
1 B3 081
1 B3 149
1 B3 154
1 P-A 002
2 P-A 005
2 P-A 007

# df09a46c
Energy: Fighting
2 A1 141
1 A1 225
1 A2 150
1 A2b 070
2 A3 144
1 B1 225
2 B2a 057
2 B3 079
2 B3 081
1 B3 149
1 B3 154
2 P-A 005
2 P-A 007
