# 2667c50d
Energy: Water
2 A1a 019
1 A2 147
1 A2b 070
2 A3b 056
2 A4a 021
2 B1 225
1 B2 153
2 B2a 037
2 B3b 015
1 B3b 068
2 P-A 005
2 P-A 007

# 447b2ab3
Energy: Water
1 A1a 019
2 A2 147
2 A3b 056
2 B1 225
1 B2 153
1 B2a 037
1 B3 037
1 B3 147
2 B3b 015
1 B3b 068
2 P-A 005
2 P-A 007
2 P-B 072

# 549a6596
Energy: Water
1 A1a 019
1 A2 146
1 A2 147
2 A3b 056
2 A4a 021
1 B1 225
1 B1 226
1 B2 153
1 B2a 037
1 B3 037
1 B3 147
2 B3b 015
1 B3b 068
2 P-A 005
2 P-A 007

# 5f6627a2
Energy: Water
1 A1a 019
1 A2 147
2 A3b 056
2 A4a 021
1 A4a 067
2 B1 225
1 B2 153
1 B2a 037
1 B3 037
2 B3b 015
2 B3b 068
2 P-A 005
2 P-A 007

# 622a5883
Energy: Water
1 A1a 019
1 A2 146
1 A2 147
2 A3b 056
2 A4a 021
2 B1 225
1 B2 153
1 B2a 037
1 B3 037
1 B3 147
2 B3b 015
1 B3b 068
2 P-A 005
2 P-A 007

# 680ec7bb
Energy: Water
1 A1a 019
1 A2 147
2 A3b 056
2 A4a 021
2 B1 225
1 B2 153
1 B2a 037
1 B3 037
1 B3 147
2 B3b 015
1 B3b 065
1 B3b 068
2 P-A 005
2 P-A 007

# 737bf873
Energy: Water
1 A1a 019
1 A2 147
1 A2 155
1 A3b 056
2 A4a 021
2 B1 225
1 B2 153
1 B2a 037
1 B3 147
2 B3b 015
1 B3b 065
2 B3b 068
2 P-A 005
2 P-A 007

# 74d4bb56
Energy: Water
1 A1a 019
1 A2 147
1 A2b 070
2 A3b 056
2 A4a 021
1 B1 225
1 B2 153
1 B2a 037
1 B3 037
1 B3 147
2 B3b 015
1 B3b 065
1 B3b 068
2 P-A 005
2 P-A 007

# 7cd7d96a
Energy: Water
1 A1a 019
1 A2 147
1 A2b 070
1 A3 151
1 A3b 056
2 A4a 021
2 B1 225
1 B2 153
1 B2a 037
2 B3b 015
1 B3b 065
2 B3b 068
2 P-A 005
2 P-A 007

# 97e193aa
Energy: Water
2 A1a 019
2 A2 147
1 A2 155
2 A3b 056
2 A4a 021
2 B1 225
1 B2 153
1 B2a 037
2 B3b 015
1 B3b 068
2 P-A 005
2 P-A 007

# a77ebdcc
Energy: Water
1 A1 225
1 A1a 019
1 A2 147
1 A2b 070
1 A3b 056
2 A4a 021
1 B1 225
1 B2 153
1 B2a 037
1 B3 147
2 B3b 015
1 B3b 065
2 B3b 068
2 P-A 005
2 P-A 007

# c8a21d57
Energy: Water
1 A1a 019
1 A2 147
1 A2 150
2 A3b 056
2 A4a 021
2 B1 225
1 B2 153
1 B2a 037
1 B3 037
2 B3b 015
1 B3b 065
1 B3b 068
2 P-A 005
2 P-A 007

# d08b5e92
Energy: Water
1 A1a 019
2 A3b 056
2 A4a 021
1 B1 225
1 B2 147
1 B2 150
1 B2a 037
1 B3 037
1 B3 147
2 B3b 015
2 B3b 065
1 B3b 068
2 P-A 005
2 P-A 007

# d5e42f80
Energy: Water
2 A1a 019
2 A2 147
1 A2 150
2 A3b 056
2 A4a 021
2 B1 225
1 B2 150
1 B2a 037
1 B3 037
2 B3b 015
2 P-A 005
2 P-A 007

# d85a08d7
Energy: Water
1 A1a 019
1 A2 147
1 A2b 070
2 A3b 056
2 A4a 021
2 B1 225
1 B2 153
1 B2a 037
1 B3 037
1 B3 147
2 B3b 015
1 B3b 068
2 P-A 005
2 P-A 007

# dc141629
Energy: Water
1 A1a 019
1 A2 147
1 A2b 070
2 A3b 056
2 A4a 021
1 A4a 067
2 B1 225
1 B2 153
1 B2a 037
1 B3 037
2 B3b 015
1 B3b 068
2 P-A 005
2 P-A 007

# e3b21c87
Energy: Water
1 A1a 019
1 A2 147
2 A3b 056
2 A4a 021
1 A4a 067
2 B1 225
1 B2 153
1 B2a 037
1 B3 037
2 B3b 015
1 B3b 065
1 B3b 068
2 P-A 005
2 P-A 007

# e463d477
Energy: Water
1 A1a 019
1 A2 147
1 A2a 072
2 A3b 056
2 A4a 021
1 A4a 067
2 B1 225
1 B2 153
1 B2a 037
1 B3 037
2 B3b 015
1 B3b 068
2 P-A 005
2 P-A 007

# ed23c9c7
Energy: Water
1 A1a 019
1 A2 147
1 A2b 070
1 A3b 056
2 A4a 021
2 B1 225
1 B2 153
1 B2a 037
1 B3 147
2 B3b 015
1 B3b 065
2 B3b 068
2 P-A 005
2 P-A 007

# fda5e208
Energy: Water
1 A1a 019
2 A2 147
2 A3b 056
2 A4a 021
2 B1 225
1 B2 153
1 B2a 037
1 B3 037
1 B3 147
2 B3b 015
1 B3b 068
2 P-A 005
2 P-A 007
