# 39277af7
Energy: Psychic
2 A1 115
2 A1 117
2 A1a 065
1 A2 150
2 A2b 030
2 A2b 069
2 A3 074
2 A3 075
1 A3 084
2 P-A 005
2 P-A 007

# 4346f15a
Energy: Psychic
2 A1 115
2 A1 117
2 A1a 065
1 A2b 030
2 A2b 072
2 A3 074
2 A3 075
1 A3 084
2 A3 144
2 P-A 005
2 P-A 007

# 7954e00c
Energy: Psychic
2 A1 117
1 A2 150
2 A2b 029
1 A2b 030
1 A2b 072
2 A3 074
2 A3 075
1 A3 084
1 A3 144
1 A3 151
1 A3 155
1 A3a 064
2 P-A 005
2 P-A 007

# 80c0f51f
Energy: Psychic
2 A1 115
2 A1 117
2 A1 225
1 A2 146
2 A2b 072
2 A3 074
2 A3 075
1 A3 077
2 A3 144
2 P-A 005
2 P-A 007

# 859d5d17
Energy: Psychic
2 A1 115
2 A1 117
1 A2 146
1 A2 147
1 A2 150
1 A2b 030
2 A3 074
2 A3 075
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# 8ac82575
Energy: Psychic
2 A1 115
1 A1 117
2 A1 225
1 A2 146
1 A2b 030
1 A2b 031
1 A2b 072
2 A3 074
2 A3 075
2 A3 144
1 P-A 002
2 P-A 005
2 P-A 007
