# 0bb47b27
Energy: Water
2 A1a 017
1 A2 150
1 A2a 072
1 A2b 071
2 B1 052
2 B1 068
2 B1 069
2 B1 225
2 B2 147
1 B2 153
2 P-A 005
2 P-A 007

# 0e4a1f71
Energy: Water
1 A1 220
2 A1a 017
1 A2 150
1 A2 155
1 B1 052
2 B1 068
2 B1 069
1 B1 219
1 B1 225
2 B2 145
1 B2 153
1 B3 147
2 P-A 005
2 P-A 007

# 103c5795
Energy: Water
2 A1a 017
1 A2 150
1 A2 155
1 A4a 023
2 B1 052
2 B1 068
2 B1 069
1 B1 219
1 B1 225
2 B2 145
1 B2 153
2 P-A 005
2 P-A 007

# 1cb07e97
Energy: Water
1 A2 148
1 A2 150
1 A2 155
1 A2a 072
1 B1 050
1 B1 052
2 B1 068
2 B1 069
2 B1 109
1 B1 219
1 B1 223
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 1d7b2bc2
Energy: Water
1 A1 225
2 A1a 017
1 A2a 072
1 A3 151
1 A4a 023
2 B1 052
2 B1 068
2 B1 069
2 B1 225
2 B2 147
2 P-A 005
2 P-A 007

# 1e1a0055
Energy: Water
1 A1 225
1 A2 147
1 A3 144
2 B1 050
2 B1 052
2 B1 068
1 B1 069
2 B1 219
2 B1 225
1 B2a 007
1 B2a 009
1 B2a 093
1 P-A 005
2 P-A 007

# 2471f273
Energy: Water
1 A1 220
2 A1a 017
1 A2 150
2 B1 052
2 B1 068
2 B1 069
2 B1 219
1 B1 225
1 B2 153
1 B3 152
2 P-A 005
1 P-A 006
2 P-A 007

# 2a0ccb7f
Energy: Water
1 A1 220
2 A1a 017
1 A2 150
1 A2 155
2 B1 052
2 B1 068
2 B1 069
1 B1 219
1 B1 225
1 B2 145
1 B2 147
1 B2 150
2 P-A 005
2 P-A 007

# 2b5b4cb9
Energy: Water
2 A1a 017
1 A2 148
1 A2a 072
1 A2b 071
2 B1 052
2 B1 068
2 B1 069
2 B1 225
2 B2 147
1 B2 153
2 P-A 005
2 P-A 007

# 2ec291d7
Energy: Water
2 A1 220
1 A1 225
2 A1a 017
1 A2 150
2 B1 052
2 B1 068
2 B1 069
1 B1 223
1 B1 225
1 B2 147
1 B2 153
1 P-A 005
1 P-A 006
2 P-A 007

# 314c924b
Energy: Water
2 A1a 017
1 A2 148
1 A2 150
1 A2a 072
1 A2b 071
1 A4a 023
1 B1 052
2 B1 068
2 B1 069
1 B1 225
1 B2 147
1 B2 150
1 B2 153
2 P-A 005
2 P-A 007

# 3c8355a7
Energy: Water
1 A1 220
2 A1a 017
1 A2a 072
1 A2b 071
2 B1 052
2 B1 068
2 B1 069
2 B1 225
2 B2 147
1 B2 153
2 P-A 005
2 P-A 007

# 3d849efc
Energy: Water
2 A1a 017
1 A2 150
1 A2 155
1 A4a 023
2 B1 052
2 B1 068
2 B1 069
2 B1 225
1 B2 145
1 B2 147
1 B2 153
2 P-A 005
2 P-A 007

# 40703e0f
Energy: Water
2 A1 220
1 A1 225
1 A2 150
2 B1 050
2 B1 052
2 B1 068
2 B1 069
2 B1 221
2 B1 225
2 P-A 005
1 P-A 006
1 P-A 007

# 417ffe6e
Energy: Water
1 A1 220
2 A1a 017
1 A2 150
1 A2b 070
2 B1 052
2 B1 068
2 B1 069
1 B1 225
2 B2 145
1 B2 153
1 B3b 068
2 P-A 005
2 P-A 007

# 44136213
Energy: Water
2 A1a 017
1 A2 150
1 A2a 072
2 B1 052
2 B1 068
2 B1 069
2 B1 225
2 B2 145
1 B2 147
1 B2 153
2 P-A 005
2 P-A 007

# 4883f624
Energy: Water
2 A1a 017
1 A2 148
1 A2 150
1 A2a 072
1 A2b 069
1 A4a 023
2 B1 052
2 B1 068
2 B1 069
1 B1 223
1 B2 147
1 B2 153
2 P-A 005
2 P-A 007

# 48bab8d4
Energy: Water
2 A1 220
2 A1a 017
2 A2 148
1 A2 150
1 A2 155
1 A4a 023
2 B1 052
2 B1 068
2 B1 069
1 B1 223
2 P-A 005
2 P-A 007

# 49b74b0a
Energy: Water
2 A1a 017
1 A2 150
1 A2b 071
2 B1 052
2 B1 068
2 B1 069
1 B1 225
1 B2 145
2 B2 147
2 B2 153
2 P-A 005
2 P-A 007

