# 1730f7ed
Energy: Metal
1 A1 201
1 A1 223
1 A1a 032
2 A1a 068
1 A2 022
2 A2 111
1 A2 119
1 A2 124
1 A2 125
2 A2 147
1 A2 150
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 55d18716
Energy: Metal
2 A1 201
1 A1 223
1 A1a 032
2 A1a 068
1 A2 022
2 A2 111
1 A2 119
1 A2 125
2 A2 147
1 A2 150
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 92317e9b
Energy: Metal
2 A1 201
1 A1 225
2 A1a 032
2 A1a 068
2 A2 119
2 A2 125
1 A2 146
1 A2 147
1 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# 9feda3f0
Energy: Metal
2 A1 201
2 A1 225
1 A1a 032
2 A1a 056
1 A1a 060
2 A1a 068
1 A2 119
1 A2 125
1 A2 137
1 A2 138
1 A2 150
2 P-A 001
1 P-A 005
2 P-A 007

# d72bbe36
Energy: Metal
1 A1a 032
2 A1a 068
1 A2 119
1 A2 124
1 A2 125
1 A2 146
2 A2 147
2 A2 148
1 A2 150
2 A2 154
2 P-A 001
2 P-A 005
2 P-A 007
