# 0f33f4cb
Energy: Water
2 A1 087
2 A1 089
1 A2 050
2 A2 150
2 A2a 072
1 A2b 071
2 A3 144
1 A3b 017
1 A3b 055
1 A4a 067
1 B2b 015
1 B2b 016
1 B2b 021
2 P-A 007

# 4ce2ccc6
Energy: Water
2 A1 089
2 A2 050
1 A2 150
1 A2a 072
2 A3 144
2 A4a 017
2 B1 071
1 B1 219
1 B1 225
2 B2b 016
2 P-A 005
2 P-A 007

# 51e9aca2
Energy: Water
2 A1 089
1 A2 150
1 A2a 072
2 A3 144
2 A4a 017
2 A4a 023
2 B1 071
2 B1 225
2 B2b 016
2 P-A 005
2 P-A 007

# de2f81f5
Energy: Water
2 A1 087
2 A1 089
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
1 A4a 017
2 B1 225
1 B2 153
1 B2b 016
1 B3 147
2 P-A 005
2 P-A 007
