# 165d74dc
Energy: Water
1 A1 078
2 A1 220
1 A1a 017
1 A1a 018
1 A2 050
1 A2 150
2 A2a 072
1 B1 050
2 B1 052
2 B1 068
2 B1 069
1 B1 223
1 B1 226
2 P-A 007

# 537cb62a
Energy: Water
2 A1 087
1 A1 088
2 A1 089
2 A1 220
1 A1 225
2 A1a 017
1 A1a 018
1 A2 150
1 A2a 072
1 A3 144
1 B1 052
1 B1 225
2 P-A 005
2 P-A 007

# 67a1c37c
Energy: Water
1 A1 078
1 A1 220
1 A1 225
2 A1a 017
1 A1a 018
1 A2 050
1 A2 148
1 A2 150
1 A2a 072
2 A2b 072
2 A4a 023
1 B1 052
1 B1 223
1 B1 225
1 B1 226
2 P-A 005

# 8dfe2710
Energy: Water
1 A1 220
2 A1a 017
1 A1a 018
2 A2 050
2 A2 147
1 A2b 071
1 A4 151
2 A4a 023
1 A4a 067
1 B1 052
1 B1 070
1 B1 225
2 P-A 005
2 P-A 007

# e08aa089
Energy: Water
1 A1 078
1 A1 220
1 A1a 017
1 A1a 018
1 A2 050
1 A2 150
2 A2a 072
1 A4a 023
1 B1 050
2 B1 052
2 B1 068
1 B1 069
1 B1 223
1 B1 226
1 P-A 005
2 P-A 007
