# 2635ab76
Energy: Fighting
1 A2 092
1 A2 150
2 A2a 045
1 A2a 046
2 A2a 047
1 A2b 070
2 A3 144
2 B1 225
2 B3 079
1 B3 081
1 B3 154
2 P-A 005
2 P-A 007

# 6e52742e
Energy: Fighting
1 A2 150
2 A2a 045
1 A2a 046
2 A2a 047
1 A2b 043
1 A2b 070
1 A3 144
1 A4 157
1 B1 223
2 B3 079
1 B3 081
2 B3 149
2 P-A 005
2 P-A 007

# 71ae9c90
Energy: Fighting
1 A2 091
1 A2 150
2 A2a 045
2 A2a 047
1 A2b 042
2 A3 144
2 B1 109
2 B1 225
1 B3 081
1 B3 148
1 B3 154
2 P-A 005
2 P-A 007

# cb7abc58
Energy: Fighting
1 A2 092
1 A2 150
2 A2a 045
2 A2a 047
2 A3 144
1 B1 225
2 B2 145
2 B3 079
1 B3 081
1 B3 149
1 B3 154
2 P-A 005
2 P-A 007

# d33c5e18
Energy: Fighting
2 A2 091
1 A2 150
1 A2 155
2 A2a 045
2 A2a 047
2 A3 144
2 B1 225
1 B2 017
1 B2 147
1 B3 081
1 P-A 002
2 P-A 005
2 P-A 007
