# 2ac28542
Energy: Grass
2 A1 021
2 A1 023
2 A1 198
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 337f20e9
Energy: Grass
2 A1 021
2 A1 023
2 A1 025
2 A1 198
2 A1 219
2 A1 223
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 007

# 3f087434
Energy: Grass
2 A1 021
2 A1 023
2 A1 198
2 A1 219
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 64430418
Energy: Grass
2 A1 021
2 A1 023
2 A1 198
2 A1 217
1 A1 218
2 A1 219
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# a1db2de1
Energy: Grass
2 A1 021
2 A1 023
2 A1 198
1 A1 219
1 A1 223
1 A1 225
2 A1a 060
1 A1a 068
2 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# c2e62626
Energy: Grass
2 A1 021
2 A1 023
2 A1 025
2 A1 198
2 A1 219
2 A1 223
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007
