# 3ae8c47f
Energy: Fighting
1 A1 225
1 A1a 068
2 A2 091
1 A2 092
1 A2 146
2 A2 148
1 A2 150
1 A2 155
2 A2b 043
1 A2b 071
2 A3 104
1 A3 151
2 P-A 005
2 P-A 007

# 53f6e76d
Energy: Fighting
2 A1 225
2 A2 091
1 A2 092
1 A2 146
2 A2 147
1 A2 150
2 A2b 043
2 A3 104
1 A3 151
2 P-A 002
2 P-A 005
2 P-A 007

# 7b96f60c
Energy: Fighting
1 A1 225
1 A1a 068
1 A2 092
1 A2 146
1 A2 150
1 A2 155
2 A2b 042
2 A2b 043
1 A2b 071
2 A3 104
1 A3 151
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 98eea357
Energy: Fighting
1 A1 225
1 A1a 068
2 A2 091
1 A2 146
2 A2 148
1 A2 150
2 A2b 043
2 A2b 070
1 A2b 072
2 A3 104
1 A3 151
2 P-A 005
2 P-A 007

# aa9f7c9a
Energy: Fighting
1 A1 223
1 A1 225
2 A2 091
1 A2 092
1 A2 147
1 A2 150
2 A2b 043
1 A2b 069
1 A2b 070
1 A2b 072
1 A3 104
2 A3a 034
1 P-A 002
2 P-A 005
2 P-A 007
