# 9b9dca72
Energy: Fighting
2 A1 154
2 A1 198
1 A1 225
2 A1a 047
2 A2 091
2 A2 092
2 A2 147
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# bd872cf0
Energy: Fighting
1 A1 154
2 A1 198
2 A1a 047
2 A2 092
2 A2 141
2 A2b 042
1 A2b 044
2 A2b 069
1 A2b 072
1 P-A 002
2 P-A 005
2 P-A 007

# d927dcce
Energy: Fighting
2 A1 155
2 A1 198
2 A1 225
1 A1a 047
2 A2 091
2 A2 092
2 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# ded29910
Energy: Fighting
2 A1 154
2 A1 155
2 A1 198
2 A1a 047
2 A2 091
2 A2 092
2 A2 147
2 A2 150
2 P-A 005
2 P-A 007
