# 13e09544
Energy: Psychic
1 A1 121
1 A1 123
1 A2 150
1 A2 155
1 A2a 031
2 A3 144
1 A3b 067
1 B1 121
1 B1 223
1 B2 063
1 B2 066
2 B2 070
1 B2 147
2 B2 149
1 B2 155
2 P-A 007

# 1db96104
Energy: Psychic
2 A1 120
1 A1 121
2 A1 123
1 A1 132
1 A2 068
2 A3 144
1 A3 155
1 B1 223
1 B1a 069
1 B2 063
1 B2 064
1 B2 066
2 B2 145
1 B2 149
2 P-A 007

# 4c1c13b0
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 123
1 A2 150
2 A3 144
1 B1 225
1 B2 063
1 B2 064
1 B2 066
2 B2 070
2 B2 149
1 B2 155
1 P-A 005
2 P-A 007

# 5ca2f6fe
Energy: Psychic
1 A1 123
2 A2 148
1 A2 150
1 A2a 031
2 A3 144
1 B1 223
1 B1 225
1 B2 063
1 B2 066
2 B2 070
1 B2 147
2 B2 149
1 B2 155
1 P-A 005
2 P-A 007

# 654e49b7
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 123
1 A2 068
1 A2 148
1 A2 150
2 A3 144
1 B1 121
2 B1 225
1 B2 066
1 B2 070
1 B2 149
1 B2 155
1 P-A 005
2 P-A 007

# 79e729a6
Energy: Psychic
1 A1 123
1 A2 150
1 A2 155
1 A2a 031
2 A3 144
1 B1 223
1 B1 225
1 B2 063
1 B2 066
2 B2 070
1 B2 147
2 B2 149
1 B2 155
2 P-A 005
2 P-A 007

# 7f29bb44
Energy: Psychic
1 A1 121
1 A1 122
1 A1 123
1 A2 148
1 A2 150
2 A2a 031
2 A3 144
1 A4 157
1 B1 223
1 B2 063
1 B2 064
1 B2 066
1 B2 070
2 B2 149
1 B2 155
2 P-A 007

# 9f9de97f
Energy: Psychic
1 A1 123
1 A2 148
1 A2 150
1 A2 155
1 A2a 031
2 A3 144
1 A3b 067
1 B1 121
1 B1 223
1 B2 063
1 B2 066
2 B2 070
1 B2 147
2 B2 149
1 B2 155
2 P-A 007

# a955f702
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 123
1 A2 150
1 A3 080
2 A3 144
1 B1 225
1 B2 063
1 B2 064
1 B2 066
2 B2 070
1 B2 149
1 B2 155
1 P-A 005
2 P-A 007

# c009bc13
Energy: Psychic
1 A1 121
2 A1 123
2 A2 068
1 A2 150
2 A2a 031
2 A3 144
1 B2 064
2 B2 066
2 B2 070
1 B2 149
1 B2 155
1 P-A 005
2 P-A 007

# c931a4a0
Energy: Psychic
2 A1 120
1 A1 121
1 A1 123
1 A2 150
1 A2a 033
1 A3 080
2 A3 144
1 B1 225
1 B2 063
1 B2 064
1 B2 066
2 B2 070
1 B2 149
1 B2 155
1 P-A 005
2 P-A 007

# d0b92d34
Energy: Psychic
1 A1 120
1 A1 121
1 A1 123
1 A1 225
1 A2 150
2 A3 144
1 B2 063
1 B2 064
1 B2 066
2 B2 070
2 B2 145
2 B2 149
1 B2 155
1 P-A 005
2 P-A 007

# f0294ed5
Energy: Psychic
1 A1 123
1 A2 148
1 A2 150
1 A2 155
1 A2a 031
1 A2a 033
2 A3 144
1 A3 155
1 A3b 067
1 B1 223
1 B2 063
1 B2 066
2 B2 070
2 B2 149
1 B2 155
2 P-A 007
