# 13c05763
Energy: Water
1 A2 150
1 A2b 070
2 A4a 017
1 A4a 023
2 B1 068
2 B1 069
1 B1 219
1 B1 225
2 B2 145
1 B2 153
2 B2b 016
2 P-A 005
2 P-A 007

# 2e893c14
Energy: Water
1 A1 225
1 A2 150
1 A2b 070
1 A3 142
2 A4a 017
1 A4a 023
2 B1 068
2 B1 069
1 B1 219
1 B1 225
1 B2 153
2 B2b 016
2 P-A 005
2 P-A 007

# 6a10086c
Energy: Water
1 A1 225
1 A2 150
1 A2a 072
2 A4a 017
1 A4a 023
2 B1 068
2 B1 069
1 B1 219
2 B1 225
1 B2 153
2 B2b 016
2 P-A 005
2 P-A 007

# a1e9a570
Energy: Water
1 A1 220
1 A2 150
1 A2a 072
2 B1 068
2 B1 069
1 B1 221
2 B1 225
1 B1a 069
2 B2b 015
2 B2b 016
1 B3b 065
2 P-A 005
2 P-A 007

# dba400d4
Energy: Water
1 A2 150
1 A2a 072
2 A4a 017
1 A4a 023
2 B1 068
2 B1 069
1 B1 219
1 B1 223
1 B1 225
1 B2 145
1 B2 153
2 B2b 016
2 P-A 005
2 P-A 007
