# 1b06ce2f
Energy: Lightning
2 A1 098
1 A2 053
2 A2 150
2 A3 066
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
1 B2 017
1 B2 145
1 B2 147
1 B3 054
2 P-A 005
2 P-A 007

# 2c34cd1a
Energy: Lightning
2 A1 098
1 A1 225
1 A2 053
1 A2 147
1 A2 150
2 A3 066
2 B1 225
1 B1 226
2 B1a 024
1 B1a 068
1 B2 017
1 B2 145
1 B3 054
1 P-A 005
2 P-A 007

# 331ae6bc
Energy: Lightning
2 A1 098
1 A1 225
1 A2 053
1 A2 150
1 A3 066
2 A3a 021
2 B1 225
2 B1a 024
1 B1a 068
1 B2a 086
2 B3 054
2 P-A 005
2 P-A 007

# 4b342c0e
Energy: Lightning
2 A1 098
1 A2 053
1 A2 150
2 A3 066
2 B1 225
1 B1 226
2 B1a 024
1 B1a 068
1 B2 017
2 B2 145
1 B3 054
2 P-A 005
2 P-A 007

# 4c8efb26
Energy: Grass, Lightning
2 A1 098
1 A1 225
1 A2 053
1 A2 147
1 A2 150
2 A3 066
2 B1 225
1 B1 226
2 B1a 024
1 B1a 068
1 B2 017
1 B2 145
1 B3 054
1 P-A 005
2 P-A 007

# 541ae8d1
Energy: Lightning
2 A1 098
1 A2 053
1 A2 150
2 A3 066
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
1 B2 017
2 B2 145
1 B2 147
1 B3 054
2 P-A 005
2 P-A 007

# 6a67fba4
Energy: Lightning
2 A1 098
1 A2 053
1 A2 147
2 A2 150
2 A3 066
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
1 B2 017
1 B2 145
1 B3 054
2 P-A 005
2 P-A 007

# 6ed7f121
Energy: Lightning
2 A1 098
1 A1 225
2 A2 053
1 A2 146
1 A2 150
2 A3 066
1 A3a 021
1 B1 223
2 B1 225
2 B1a 024
1 B3 054
2 P-A 005
2 P-A 007

# 7ae3616f
Energy: Lightning
2 A1 098
1 A1 225
1 A2 053
1 A2 150
2 A3 066
1 A3 151
2 A3a 021
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
1 B3 054
2 P-A 005
2 P-A 007

# c1443b67
Energy: Lightning
2 A1 098
2 A2 053
1 A2 150
2 A3 066
2 B1 225
2 B1a 024
1 B1a 068
1 B2 017
2 B2 145
1 B3 054
2 P-A 005
2 P-A 007

# dfe400f7
Energy: Lightning
2 A1 098
2 A2 053
1 A2 147
1 A2 150
1 A2b 071
2 A3 066
1 B1 225
2 B1a 024
1 B1a 068
1 B2 147
1 B3 054
1 B3 147
2 P-A 005
2 P-A 007

# e0bbe2df
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
1 A2 053
1 A2 150
1 A2b 070
1 A3 155
1 A3a 021
2 B1 225
1 B1a 068
1 B3 054
1 B3a 019
1 B3a 073
2 P-A 005
2 P-A 007

# eb74c8a1
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
1 A2 053
1 A2 150
1 A2b 070
2 A3a 021
2 B1 225
1 B1a 068
1 B3 054
1 B3a 019
1 B3a 073
2 P-A 005
2 P-A 007

# ed581583
Energy: Lightning
2 A1 098
1 A1 225
1 A2 053
1 A2 147
1 A2 150
1 A2b 070
2 A3 066
2 B1 225
1 B1 226
2 B1a 024
1 B1a 068
1 B3 054
2 P-A 005
2 P-A 007

# f963c9ee
Energy: Lightning
2 A1 098
1 A2 053
1 A2 150
2 A3 066
2 B1 225
1 B1 226
2 B1a 024
1 B1a 068
1 B2 017
1 B2 145
2 B3 054
2 P-A 005
2 P-A 007

# f97cf0f5
Energy: Lightning
2 A1 098
1 A2 053
1 A2 147
2 A2 150
2 A3 066
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
1 B2 145
1 B3 054
1 B3 147
2 P-A 005
2 P-A 007
