# 0184ebd1
Energy: Darkness
1 A1 223
2 A1a 068
1 A2 110
1 A2 147
1 A2b 070
1 A3b 034
1 A3b 043
2 A3b 056
2 A4 112
2 A4 134
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 0a663411
Energy: Darkness
2 A1 087
2 A1 089
2 A2b 070
2 A3 144
2 A3b 043
2 A3b 056
2 A4 112
2 A4 134
2 P-A 005
2 P-A 007

# 0b31b3f9
Energy: Darkness
1 A1 225
1 A2 110
1 A2 146
1 A2 147
1 A2 150
1 A2 154
1 A2 155
1 A2b 071
1 A3b 043
1 A3b 056
2 A3b 066
2 A4 112
2 A4 134
2 P-A 005
2 P-A 007

# 161f2629
Energy: Darkness
1 A2b 071
2 A3 146
2 A3a 042
1 A3a 064
2 A3b 043
2 A3b 056
2 A3b 066
2 A4 112
1 A4 134
1 P-A 002
2 P-A 005
2 P-A 007

# 1732f248
Energy: Darkness
1 A1a 068
1 A2 110
1 A2 147
2 A2 148
1 A2a 010
1 A3b 034
1 A3b 043
2 A3b 056
1 A3b 066
2 A4 112
2 A4 134
1 P-A 002
2 P-A 005
2 P-A 007

# 17c6dd61
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 110
1 A2 146
1 A2b 071
1 A3b 034
2 A3b 043
2 A3b 056
2 A3b 066
2 A4 112
2 A4 134
2 P-A 005
2 P-A 007

# 18742765
Energy: Darkness
2 A2 147
1 A3b 034
1 A3b 043
2 A3b 056
2 A3b 066
2 A4 112
2 A4 134
2 A4a 051
2 A4a 052
2 P-A 005
2 P-A 007

# 1a5386e8
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 110
2 A2 147
2 A3b 043
2 A3b 056
2 A3b 066
2 A4 112
2 A4 134
2 P-A 005
1 P-A 006
2 P-A 007

# 1aa4672d
Energy: Darkness
1 A1 225
2 A1a 068
1 A2 110
1 A2 147
1 A2 155
1 A2b 070
1 A3b 034
1 A3b 043
2 A3b 056
1 A3b 066
2 A4 112
2 A4 134
2 P-A 005
2 P-A 007

# 1c82aa70
Energy: Darkness
1 A1 225
1 A2 110
1 A2 147
1 A2 150
1 A2 155
1 A2b 070
1 A3a 064
2 A3b 043
2 A3b 056
2 A3b 066
2 A4 112
2 A4 134
1 A4 158
2 P-A 007

# 1f657534
Energy: Darkness
2 A1 087
2 A1 089
2 A3 144
1 A3b 034
1 A3b 043
2 A3b 056
2 A4 112
2 A4 134
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 212fed05
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 146
1 A2 147
1 A2 155
1 A2b 071
2 A3b 043
2 A3b 056
2 A3b 066
2 A4 112
2 A4 134
2 P-A 005
2 P-A 007

# 2dd1c53b
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 110
1 A2 146
1 A2 147
1 A2 155
2 A3b 043
2 A3b 056
2 A3b 066
2 A4 112
2 A4 134
2 P-A 005
2 P-A 007

# 302120e4
Energy: Darkness
1 A1a 068
1 A2 110
2 A2 147
1 A2 148
1 A2 150
2 A2b 070
2 A3b 043
2 A3b 056
2 A4 112
2 A4 134
2 P-A 005
2 P-A 007

# 30c26b3f
Energy: Darkness
1 A1a 068
1 A2 104
1 A2 110
2 A2 148
1 A2 155
1 A2b 071
1 A3 151
1 A3b 056
2 A4 112
1 A4 134
2 B1 109
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 3280c0df
Energy: Darkness
