# 50c619fa
Energy: Fire
2 A1 036
1 A1 225
2 A2b 008
2 A3 066
1 A3 144
1 A3 155
1 B1 217
2 B1 225
1 B1a 012
2 B2 147
1 B2a 093
2 P-A 005
2 P-A 007

# 8afd132a
Energy: Fire
2 A1 036
1 A1 223
1 A1 225
2 A2b 008
2 A3 066
1 A3 144
1 A3 155
1 B1 217
2 B1 225
1 B1a 012
1 B2 145
1 B2 147
2 P-A 005
2 P-A 007

# b450c059
Energy: Fire
2 A1 036
2 A2b 008
2 A3 066
1 A3 144
1 A3 155
2 B1 217
2 B1 225
1 B1a 012
1 B2 145
2 B2 147
2 P-A 005
2 P-A 007

# c0ceefd5
Energy: Fire
2 A1 036
1 A1 225
2 A2b 008
2 A3 066
1 A3 144
1 A3 155
1 B1 217
2 B1 225
1 B1a 012
1 B2 145
2 B2 147
2 P-A 005
2 P-A 007

# f91f4b6b
Energy: Fire
2 A1 036
2 A2b 008
2 A3 066
2 A3 155
2 B1 217
2 B1 225
2 B1a 012
2 B2 147
2 P-A 005
2 P-A 007
