# 001535c8
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1 225
1 A2 098
1 A2 099
2 A2 110
2 A2 146
1 A2 148
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 0131b4ac
Energy: Darkness
1 A1 173
2 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 146
1 A2 148
2 A2 150
2 A2 154
1 A2a 048
1 A2a 050
2 P-A 001
1 P-A 005
2 P-A 007

# 015dbbb2
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1 225
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 P-A 005
2 P-A 007

# 0421534f
Energy: Darkness
2 A1 177
2 A1 222
2 A1a 049
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 146
2 A2 148
1 A2 150
1 A2a 073
2 P-A 005
2 P-A 007

# 0433a341
Energy: Darkness
1 A1 198
1 A1 225
2 A2 098
1 A2 099
1 A2 104
2 A2 110
1 A2 146
1 A2 147
2 A2 150
1 A2 154
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 04b5f8fc
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1 225
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 0b8c0213
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1a 068
1 A2 098
1 A2 099
2 A2 110
2 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 0c48301e
Energy: Darkness
2 A1 198
1 A1 223
2 A2 098
1 A2 099
1 A2 104
2 A2 110
1 A2 146
1 A2 147
1 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 0de772fc
Energy: Darkness
2 A1 198
1 A1 203
1 A1 223
1 A1a 068
1 A2 098
1 A2 099
1 A2 104
2 A2 110
2 A2 147
1 A2 150
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 1178137a
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1 225
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 146
1 A2 147
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 11e5147d
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 147
2 A2 148
2 A2 150
1 A2 155
2 P-A 005
2 P-A 007

# 1661c038
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 098
1 A2 099
2 A2 104
2 A2 110
2 A2 146
1 A2 147
1 A2 148
2 A2 150
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 1c7e1ef5
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
2 A1 225
2 A1a 068
1 A2 098
1 A2 099
2 A2 110
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 1d17e42c
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1a 068
1 A2 098
1 A2 099
1 A2 104
2 A2 110
1 A2 147
1 A2 148
2 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 1fd16711
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1a 053
1 A1a 054
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 22b21d77
Energy: Darkness
2 A2 098
1 A2 099
2 A2 104
2 A2 110
2 A2 146
2 A2 147
2 A2 150
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 2800ecb5
Energy: Darkness
2 A1 198
1 A1 223
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 2856cacb
Energy: Darkness
1 A1 223
1 A1 225
2 A1a 068
2 A2 098
1 A2 099
2 A2 110
1 A2 146
2 A2 147
1 A2 150
1 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# 28cb2421
Energy: Darkness
1 A1 164
1 A1 165
1 A1 177
1 A1 222
2 A1 225
2 A1a 049
2 A1a 068
1 A2 098
1 A2 099
2 A2 110
2 A2 147
2 P-A 005
2 P-A 007

# 2bd5fac5
Energy: Darkness
2 A1 177
1 A1 222
1 A1 225
2 A1a 049
1 A2 096
1 A2 097
1 A2 098
1 A2 099
2 A2 110
1 A2 146
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 2fbde098
Energy: Darkness
1 A1 225
1 A2 098
1 A2 099
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2a 048
1 A2a 049
1 A2a 050
1 A2a 071
1 A2b 070
2 P-A 001
2 P-A 005
2 P-A 007

# 308c65d8
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A2 098
1 A2 099
2 A2 110
2 A2 147
1 A2 150
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 328ee2e9
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A2 098
1 A2 099
2 A2 110
1 A2 146
1 A2 148
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 36c97e99
Energy: Darkness
2 A1 191
2 A1 192
1 A1 225
2 A2 098
1 A2 099
2 A2 110
1 A2 146
2 A2 148
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 36cc9b8b
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
2 A1 225
2 A1a 068
1 A2 098
1 A2 099
2 A2 110
2 A2 147
2 P-A 005
1 P-A 006
2 P-A 007

# 39dfcf6b
Energy: Darkness
2 A1 198
1 A1 225
2 A2 098
1 A2 099
2 A2 110
2 A2 146
2 A2 147
1 A2 150
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 3e948454
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 4236ad54
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1 225
2 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 4262a350
Energy: Darkness
1 A1 225
2 A1a 068
2 A2 098
1 A2 099
2 A2 104
2 A2 110
1 A2 146
2 A2 148
2 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 42b51862
Energy: Darkness
1 A1 223
1 A1 225
1 A1a 068
1 A2 099
2 A2 110
2 A2 148
1 A2 150
2 A4 101
2 A4 115
2 A4 116
2 P-A 005
1 P-A 006
2 P-A 007

# 43833c23
Energy: Darkness
1 A2 022
2 A2 098
1 A2 099
2 A2 110
1 A2 146
1 A2 147
1 A2 148
2 A2 150
1 A2 154
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 43a01120
Energy: Darkness
2 A1 164
2 A1 165
2 A1 176
2 A1 177
2 A1 222
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 150
2 P-A 005
2 P-A 007

# 450ae374
Energy: Darkness
2 A1 177
1 A1 222
2 A1a 049
2 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 47643abf
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
2 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 476d3b59
Energy: Darkness
1 A1 225
1 A1a 032
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 147
1 A2 148
1 A2 150
1 A2b 035
2 A2b 070
1 A2b 071
1 A2b 072
2 A2b 111
1 P-A 002
2 P-A 007

# 49ce3ada
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1 225
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 4c5aaa08
Energy: Darkness
1 A1 223
1 A1 225
2 A2 098
1 A2 099
1 A2 104
2 A2 110
1 A2 147
1 A2 148
2 A2 150
1 A2 154
1 A2a 069
1 A2a 071
1 P-A 002
2 P-A 005
2 P-A 007

# 4d6026c2
Energy: Darkness
2 A1 198
2 A2 098
1 A2 099
2 A2 110
1 A2 147
1 A2 148
2 A2 150
2 A2 154
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 4e104355
Energy: Darkness
1 A1a 068
2 A2 098
1 A2 099
1 A2 104
2 A2 110
1 A2 146
2 A2 147
2 A2 150
1 A2 154
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 4e89e9af
Energy: Darkness
2 A1 164
2 A1 165
1 A1 225
1 A1a 068
1 A2 022
1 A2 098
1 A2 099
1 A2 104
2 A2 110
1 A2 146
2 A2 147
2 A2 150
1 P-A 005
2 P-A 007

# 51cb69b0
Energy: Darkness
2 A1 225
2 A2 098
1 A2 099
2 A2 104
2 A2 110
1 A2 146
2 A2 147
1 A2 150
2 A2 154
1 P-A 001
2 P-A 005
2 P-A 007

# 5456357a
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1 225
2 A1a 068
1 A2 098
1 A2 099
2 A2 110
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 5660498a
Energy: Darkness
2 A1 225
1 A2 098
1 A2 099
2 A2 110
2 A2 147
2 A2 148
2 A2 150
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 58140a45
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1a 068
2 A2 098
1 A2 099
2 A2 110
1 A2 146
1 A2 147
1 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 5a6e486c
Energy: Darkness
1 A1 176
1 A1 177
1 A1 222
1 A1 223
2 A1 225
1 A1a 068
1 A2 098
1 A2 099
2 A2 110
2 A2 146
1 A2 147
1 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# 5b491c09
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1a 068
1 A2 098
1 A2 099
2 A2 110
2 A2 147
1 A2 148
1 A2 154
2 P-A 005
2 P-A 007

# 5e1c7bc6
Energy: Darkness
2 A2 098
1 A2 099
2 A2 104
2 A2 110
2 A2 148
2 A2 150
2 A2 154
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 62c805d0
Energy: Darkness
2 A1 176
1 A1 177
2 A1 222
1 A1 225
1 A1a 050
2 A2 098
1 A2 099
2 A2 110
1 A2 148
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# 6860ce86
Energy: Darkness
1 A1 225
2 A2 098
1 A2 099
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2a 073
1 A2b 069
1 A2b 070
1 A2b 071
1 A2b 072
2 P-A 005
2 P-A 007

# 6986adb8
Energy: Darkness
2 A1 225
1 A2 098
1 A2 099
2 A2 104
2 A2 110
1 A2 124
1 A2 125
1 A2 147
