# 2bde82b5
Energy: Psychic
2 A2a 068
2 A2a 074
2 A3 144
2 A3b 034
1 A3b 066
1 A4 077
2 B1 184
2 B1 225
2 B1a 059
2 P-A 005
2 P-A 007

# 414662a7
Energy: Psychic
1 A2 132
1 A2 150
1 A2a 066
1 A2a 067
2 A2a 068
2 A2a 074
1 A3 066
2 A3 144
1 A3 155
2 A3b 034
2 A4 134
2 P-A 005
2 P-A 007

# 5e3b5eed
Energy: Psychic
2 A1 206
1 A1 225
1 A2 147
1 A2 155
2 A2a 066
2 A2a 068
2 A2a 074
2 A3 144
2 A3b 034
2 P-A 005
1 P-A 006
2 P-A 007

# 82de55fb
Energy: Psychic
2 A2 132
2 A2a 068
2 A2a 074
2 A3 144
2 A3b 034
1 A4 066
1 A4a 023
2 B1 184
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 8de409ac
Energy: Psychic
1 A1 198
1 A2 150
1 A2 155
2 A2a 066
2 A2a 068
2 A2a 074
1 A3 077
2 A3 144
2 A3b 034
2 A4 134
2 P-A 005
2 P-A 007

# a4dcc9cc
Energy: Psychic
1 A1 225
2 A2 132
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 068
2 A2a 074
2 A3 144
2 A3b 034
2 A3b 055
1 P-A 005
2 P-A 007

# a953fe0f
Energy: Psychic
1 A2 147
2 A2a 066
1 A2a 067
2 A2a 068
2 A2a 074
1 A2b 071
1 A3 066
2 A3 144
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# bfe22253
Energy: Psychic
1 A2 147
1 A2 150
2 A2a 066
2 A2a 068
2 A2a 074
1 A2b 069
2 A3 144
1 A3 155
1 A3b 028
1 A3b 034
2 A3b 055
1 P-A 002
1 P-A 005
2 P-A 007

# de669b9a
Energy: Psychic
1 A1 225
2 A2 132
2 A2 147
1 A2 150
2 A2a 068
2 A2a 074
2 A3 144
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# dec24a5a
Energy: Psychic
1 A1 198
1 A1 225
2 A2a 066
2 A2a 068
2 A2a 074
1 A3 077
2 A3 144
1 A3 155
2 A3b 034
2 A4 134
2 P-A 005
2 P-A 007

# f3294997
Energy: Psychic
1 A1 225
2 A2 147
1 A2 150
2 A2a 066
2 A2a 068
2 A2a 074
2 A3 144
2 A3b 034
2 A4 134
2 P-A 005
2 P-A 007
