# 18f16b13
Energy: Water
1 A1 057
2 A1 084
1 A1 198
2 A1 220
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
1 P-A 014

# 39595fa7
Energy: Water
2 A1 084
2 A1 220
1 A1 223
2 A1 225
2 A1a 019
1 A1a 061
2 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 014

# 7069619f
Energy: Water
2 A1 084
2 A1 220
2 A1 225
1 A1a 019
1 A1a 061
2 A1a 068
1 A2 049
2 A2 050
2 P-A 001
2 P-A 005
2 P-A 007
1 P-A 014

# 9b62f8c7
Energy: Water
2 A1 084
2 A1 220
2 A1 225
1 A1a 068
2 A2 147
2 A2 150
1 A2 155
2 A2a 072
2 P-A 001
1 P-A 005
2 P-A 007
1 P-A 014

# b02a57f1
Energy: Water
2 A1 084
2 A1 220
2 A1a 068
2 A2 048
2 A2 050
2 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007
1 P-A 014

# c82802cb
Energy: Water
2 A1 084
2 A1 216
2 A1 220
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007
1 P-A 014

# e34e2eb7
Energy: Water
2 A1 084
1 A1 087
1 A1 088
1 A1 089
2 A1 220
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 014

# f96171d1
Energy: Water
2 A1 084
2 A1 091
2 A1 220
2 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007
1 P-A 014
