# 09da1fac
Energy: Lightning
2 A1 097
2 A1 098
2 A1 104
2 A1 223
2 A1 225
2 A2 154
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 3c95fd9c
Energy: Lightning
2 A1 097
2 A1 098
2 A1 102
2 A1 104
2 A1a 061
2 A2 146
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 8a0a9c99
Energy: Lightning
1 A1 097
1 A1 098
1 A1 099
1 A1 100
1 A1 101
2 A1 104
1 A1 223
1 A1a 027
1 A1a 030
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# b8356017
Energy: Lightning
1 A1 097
1 A1 098
1 A1 099
1 A1 100
2 A1 104
1 A1 223
1 A1a 027
1 A1a 030
2 A1a 056
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
