# 29d0085c
Energy: Fire
1 A1 043
2 A1 221
1 A1 225
2 A1a 010
1 A1a 011
2 A2 023
1 A2 146
2 A2 147
1 A2 150
2 A2b 012
1 A2b 070
2 P-A 005
2 P-A 007

# 2db2d17f
Energy: Fire
1 A1 044
2 A1 221
2 A1a 010
2 A1a 011
2 A2 148
1 A2 150
1 A2b 011
2 A2b 012
1 A2b 072
2 P-A 001
2 P-A 005
2 P-A 007

# 3146f1fb
Energy: Fire
2 A1 044
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2b 012
1 A2b 069
2 P-A 005
2 P-A 007

# 4ad394a3
Energy: Fire
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
1 A1a 068
2 A2 023
1 A2 147
1 A2 148
1 A2 150
2 A2b 012
1 A3 151
2 P-A 005
2 P-A 007

# 51ba12a3
Energy: Fire
2 A1 044
2 A1 221
1 A1 223
1 A1 225
2 A1a 010
2 A1a 011
2 A2 148
1 A2 150
2 A2b 012
1 A2b 072
2 P-A 005
2 P-A 007

# 56c3e41d
Energy: Fire
2 A1 044
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
1 A2 146
2 A2 148
1 A2b 012
1 A2b 069
2 A2b 070
2 P-A 005
2 P-A 007

# 5e07f49f
Energy: Fire
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2b 011
1 A2b 012
2 P-A 002
2 P-A 005
2 P-A 007

# 6588b49d
Energy: Fire
1 A1 046
1 A1 203
1 A1 221
1 A1 223
1 A1 225
1 A1a 010
1 A1a 011
1 A1a 068
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2b 011
1 A2b 012
1 A2b 069
1 A2b 070
1 A2b 072
1 P-A 001
1 P-A 005
1 P-A 007

# 7b2805e4
Energy: Fire
2 A1 221
1 A1 223
2 A1a 010
2 A1a 011
2 A1a 012
1 A1a 068
2 A2 147
1 A2 150
2 A2b 012
1 P-A 001
2 P-A 005
2 P-A 007

# 86c24043
Energy: Fire
2 A1 221
1 A1 223
1 A1 225
2 A1a 010
2 A1a 011
2 A2 147
2 A2b 011
2 A2b 012
2 P-A 002
2 P-A 005
2 P-A 007

# 88e8a205
Energy: Fire
1 A1 225
2 A1a 010
2 A1a 011
2 A2 023
1 A2 146
2 A2 147
2 A2 148
1 A2 150
2 A2b 012
1 A2b 069
2 P-A 005
2 P-A 007

# 9555f249
Energy: Fire
1 A1 225
2 A1a 010
2 A1a 011
1 A1a 068
2 A2 023
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2b 012
1 A3 151
2 P-A 005
2 P-A 007

# 987bf13b
Energy: Fire
2 A1 221
2 A1a 010
2 A1a 011
2 A2 148
2 A2b 011
2 A2b 012
2 A2b 070
2 P-A 002
2 P-A 005
2 P-A 007

# 9d444812
Energy: Fire
1 A1 046
2 A1a 010
2 A1a 011
2 A2 023
1 A2 147
2 A2b 012
2 A2b 070
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# bb9032a1
Energy: Fire
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
2 A2 147
1 A2 150
2 A2b 011
2 A2b 012
2 P-A 002
2 P-A 005
2 P-A 007

# c53074ea
Energy: Fire
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
1 A1a 068
1 A2 147
1 A2 150
1 A2 154
2 A2b 011
2 A2b 012
1 A2b 070
2 P-A 005
2 P-A 007

# c5b92d6a
Energy: Fire
1 A1 046
2 A1 221
1 A1 223
1 A1 225
2 A1a 010
2 A1a 011
1 A1a 012
1 A2 030
1 A2 147
1 A2 150
1 A2b 012
2 P-A 002
2 P-A 005
2 P-A 007

# d2bc216c
Energy: Fire
2 A1 044
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
2 A2 147
1 A2 150
2 A2b 012
1 A2b 072
1 P-A 001
2 P-A 005
2 P-A 007

# e2cd25d7
Energy: Fire
2 A1 203
2 A1 221
2 A1 223
2 A1a 010
2 A1a 011
2 A2 148
2 A2b 011
2 A2b 012
2 P-A 005
2 P-A 007

# e558781d
Energy: Fire
2 A1 221
2 A1a 010
2 A1a 011
2 A2 023
1 A2 146
2 A2 147
1 A2 150
2 A2b 012
2 P-A 001
2 P-A 005
2 P-A 007

# f2f9fbb3
Energy: Fire
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
1 A2 024
1 A2 146
1 A2 147
1 A2 148
2 A2b 011
1 A2b 012
1 A2b 070
1 A2b 072
2 P-A 005
2 P-A 007

# f34bc589
Energy: Fire
2 A1 221
2 A1 223
1 A1 225
2 A1a 010
2 A1a 011
1 A2 146
1 A2 150
2 A2b 011
1 A2b 012
2 P-A 002
2 P-A 005
2 P-A 007
