# 53cd25aa
Energy: Fire
2 A1 046
1 A1 195
2 A1 221
1 A1 223
2 A1 225
2 A1a 010
2 A1a 011
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 022

# 83e8b09d
Energy: Fire
1 A1 046
2 A1 195
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# 945e6604
Energy: Fire
2 A1 195
2 A1 221
2 A1 225
2 A1a 010
2 A1a 011
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# ad0745c1
Energy: Fire
1 A1 046
2 A1 195
2 A1 221
1 A1 223
1 A1 225
2 A1a 010
2 A1a 011
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# c8f3e62f
Energy: Fire
1 A1 195
1 A1 203
2 A1 221
1 A1 223
2 A1 225
2 A1a 010
2 A1a 011
1 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022
