# 04aa0965
Energy: Lightning
2 A1 102
2 A1 104
2 A1 105
2 A1 106
2 A1 206
2 A1 223
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 133d7b89
Energy: Lightning
2 A1 102
2 A1 104
1 A1 225
2 A1a 061
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 1900c803
Energy: Lightning
2 A1 102
2 A1 104
2 A1 206
1 A1 223
1 A1 225
2 A1a 028
2 A1a 029
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 2e8a1f9b
Energy: Lightning
1 A1 102
2 A1 104
1 A1 203
1 A1 206
1 A1 218
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 4ec2f9a1
Energy: Lightning
2 A1 102
2 A1 104
2 A1 206
1 A1 218
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 5789bcc6
Energy: Lightning
2 A1 102
2 A1 104
2 A1 206
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 583f8fd8
Energy: Lightning
2 A1 102
2 A1 104
2 A1 203
2 A1 206
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 5a5727ba
Energy: Lightning
1 A1 087
2 A1 088
1 A1 089
2 A1 102
2 A1 104
1 A1 124
1 A1 125
2 A1 206
2 A1 223
1 A1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 5baa1795
Energy: Lightning
2 A1 102
2 A1 103
2 A1 104
2 A1 206
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 6e50f8d5
Energy: Lightning
1 A1 096
2 A1 102
2 A1 104
2 A1 206
2 A1 223
1 A1 225
1 A1a 056
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 7c229959
Energy: Lightning
2 A1 102
2 A1 104
1 A1 223
1 A1 225
2 A1a 030
2 A1a 061
1 A2 147
1 A2 148
1 A2 150
1 A2b 069
2 P-A 002
2 P-A 005
2 P-A 007

# 80833b05
Energy: Lightning
2 A1 102
2 A1 104
2 A1 198
2 A1 206
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 842b450c
Energy: Lightning
1 A1 096
2 A1 102
2 A1 104
2 A1 223
1 A1 225
1 A1a 028
1 A1a 029
2 A1a 061
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 94a5b810
Energy: Lightning
2 A1 102
2 A1 104
1 A1 110
1 A1 111
2 A1 206
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 9b669bd5
Energy: Lightning
2 A1 102
2 A1 104
1 A1 203
2 A1 206
1 A1 218
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# a93fc8cc
Energy: Lightning
1 A1 096
2 A1 102
1 A1 103
2 A1 104
1 A1 105
1 A1 106
2 A1 206
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# ab379ff5
Energy: Lightning
2 A1 102
2 A1 104
2 A1 203
1 A1 223
1 A1 225
2 A1a 061
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2b 070
2 P-A 005
2 P-A 007

# ab7d1ea1
Energy: Lightning
2 A1 102
2 A1 104
2 A1 105
2 A1 106
2 A1 206
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# ad979c39
Energy: Lightning
2 A1 101
2 A1 102
2 A1 104
2 A1a 061
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# b405b6df
Energy: Lightning
2 A1 102
2 A1 104
1 A1 112
1 A1 203
2 A1 206
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# cb969194
Energy: Lightning
2 A1 102
2 A1 104
2 A1 105
2 A1 106
2 A1 206
2 A1 223
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# dcec7f34
Energy: Lightning
1 A1 096
2 A1 102
1 A1 103
2 A1 104
1 A1 203
2 A1 206
2 A1 223
1 A1 225
1 A1a 068
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# e30ac376
Energy: Lightning
2 A1 102
2 A1 104
2 A1 105
2 A1 106
2 A1 206
2 A1 223
1 A1 225
2 P-A 001
2 P-A 002
1 P-A 005
2 P-A 007

# ea3b38bf
Energy: Lightning
2 A1 102
2 A1 104
2 A1 105
2 A1 106
2 A1 206
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# f4df2a75
Energy: Lightning
2 A1 102
2 A1 104
1 A1 225
2 A1a 061
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
