# 0144f19e
Energy: Fire
1 A1 039
2 A1 041
2 A1 047
2 A1 051
2 A1 052
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 01fe3db2
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 195
2 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
1 P-A 022

# 037aa3f9
Energy: Fire
2 A1 037
2 A1 038
2 A1 039
2 A1 041
2 A1 047
1 A1 223
1 A1 225
1 A1a 032
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# 03caf675
Energy: Fire
1 A1 037
1 A1 038
1 A1 039
1 A1 040
1 A1 041
1 A1 042
1 A1 043
1 A1 047
1 A1 051
1 A1 052
1 A1 203
1 A1 210
1 A1 218
1 A1 221
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 007

# 03d4b58a
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 048
1 A1 225
2 A2 148
1 A2 150
2 A2 154
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 055c540c
Energy: Fire
2 A1 033
2 A1 034
2 A1 035
1 A1 039
2 A1 041
2 A1 047
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 05a362cf
Energy: Fire
2 A1 039
2 A1 041
2 A1 045
2 A1 047
2 A1 225
2 A1a 061
1 A1a 068
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 0600468f
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
2 A1 223
1 A1 225
1 A1a 032
1 A2 146
2 A2 147
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 06209e18
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 223
2 A1 225
2 A1a 032
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 070c03ba
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 210
1 A1 218
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 0959d51d
Energy: Fire
1 A1 039
2 A1 041
2 A1 047
2 A1 051
2 A1 052
2 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 09aa717f
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
2 A1 124
2 A1 125
2 A1 223
2 A1 225
2 P-A 005
2 P-A 006
2 P-A 007

# 0d9415bc
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 223
1 A1 225
1 A1a 032
1 A1a 068
1 A3a 064
1 B1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 0f4f8d5d
Energy: Fire
2 A1 039
2 A1 041
1 A1 042
1 A1 043
1 A1 044
1 A1 047
1 A1 049
1 A1 050
1 A1 051
1 A1 052
1 A1 221
1 A1 225
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 0fc68a26
Energy: Fire
1 A1 037
1 A1 038
2 A1 039
2 A1 041
1 A1 043
2 A1 047
2 A1 221
1 A1 225
2 A1a 010
1 A1a 011
1 A1a 068
2 P-A 005
2 P-A 007

# 11197205
Energy: Fire
2 A1 039
1 A1 040
2 A1 041
2 A1 047
1 A1 223
1 A1 225
1 A1a 068
1 A2 147
1 A2 154
1 A2 155
1 A2b 070
1 A3 151
1 P-A 002
2 P-A 005
2 P-A 007

# 13f09826
Energy: Fire
2 A1 039
1 A1 040
2 A1 041
2 A1 047
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 154c5887
Energy: Fire
2 A1 039
2 A1 040
2 A1 041
2 A1 047
1 A1 198
2 A1 223
1 A1 225
1 A1a 032
1 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 15c97387
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
2 A1 225
2 A1a 068
2 A2 146
2 A2 147
2 A2 150
2 P-A 005
2 P-A 007

# 1653c1c8
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 225
1 A1a 032
1 A1a 068
2 A2 148
1 A2 150
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 16edbaab
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
2 A1 223
2 A1 225
1 A1a 032
2 A1a 068
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 176e4df3
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
2 A1 225
1 A1a 032
2 A1a 068
2 A2 148
1 A2 150
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 186b626b
Energy: Fire
1 A1 037
2 A1 038
2 A1 039
2 A1 041
2 A1 047
2 A1 221
1 A1 223
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 190703dd
Energy: Fire
1 A1 037
2 A1 038
2 A1 039
2 A1 041
2 A1 047
1 A1 221
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1a5e5e71
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 225
2 A2 147
1 A2 150
2 A2 154
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1abd5d42
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
2 A1 223
2 A1 225
1 A1a 046
1 A1a 063
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1c0e0571
Energy: Psychic
2 A1 039
2 A1 041
2 A1 047
1 A1 225
1 A1a 032
1 A2 146
2 A2 148
1 A2 150
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1c8167b9
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 225
2 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1d101262
Energy: Fire
1 A1 037
1 A1 038
2 A1 039
2 A1 041
2 A1 047
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 1dc65c4f
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 223
1 A1 225
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 001
2 P-A 002
1 P-A 005
2 P-A 007

# 1de13194
Energy: Fire
2 A1 039
2 A1 041
2 A1 042
2 A1 043
2 A1 047
2 A1 223
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 1f21fe81
Energy: Fire
2 A1 039
1 A1 040
2 A1 041
2 A1 047
2 A1 223
2 A1 225
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1f275850
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 198
1 A1 223
2 A1 225
1 A1a 032
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1f89d13e
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 225
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 210bf90b
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 221
1 A1 225
2 A1a 010
2 A1a 011
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 248e2d29
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
2 A1 051
2 A1 052
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 25ef5c5d
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 223
2 A1 225
1 A1a 056
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2a33e2b2
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 223
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
2 A2 147
1 A2 154
1 P-A 001
2 P-A 005
2 P-A 007

# 2aa3e609
Energy: Fire
2 A1 039
2 A1 041
2 A1 047
1 A1 223
1 A1 225
2 A2 146
2 A2 147
1 A2 150
1 A2 154
2 P-A 002
2 P-A 005
