# 0714e93b
Energy: Darkness
1 A1 174
1 A1 175
1 A1 176
2 A1 177
2 A1 222
1 A1 223
1 A1a 015
1 A1a 049
2 A2 146
1 A2 147
1 A2 148
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 16dc12c8
Energy: Darkness
1 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
1 A2 146
2 A2 148
1 A2 150
2 A3a 042
1 B1 219
1 B1 225
2 P-A 005
2 P-A 007

# 1cf7afbe
Energy: Darkness
1 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
1 A2 146
2 A2 148
1 A2 150
2 A3a 042
1 B1 225
1 B3b 065
2 P-A 005
2 P-A 007

# 25219ddf
Energy: Darkness
1 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 28774db1
Energy: Darkness
1 A1 164
2 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 2f26cbb2
Energy: Darkness
1 A1 164
1 A1 165
2 A1 174
1 A1 175
2 A1 176
2 A1 177
1 A1 196
2 A1 222
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 37128d33
Energy: Darkness
1 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
1 A2 150
1 A2 155
2 A2b 070
2 A3 146
2 A3a 042
2 P-A 005
2 P-A 007

# 377808b9
Energy: Darkness
1 A1 124
1 A1 125
1 A1 174
2 A1 175
2 A1 176
2 A1 177
1 A1 222
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 4d388005
Energy: Darkness
1 A1 164
1 A1 165
2 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
1 A1 223
1 A1 225
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 88c62d3e
Energy: Darkness
1 A1 164
1 A1 165
2 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
2 A1 223
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 8da2b05f
Energy: Darkness
2 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
1 A1a 068
1 A2 150
2 A3 146
1 A3 151
2 A3a 042
2 P-A 005
2 P-A 007

# 950739d3
Energy: Darkness
1 A1 172
1 A1 173
2 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 9b19040a
Energy: Darkness
1 A1 174
2 A1 175
2 A1 176
2 A1 177
2 A1 222
2 A1 225
2 A1a 068
1 A2 096
2 A2 097
2 P-A 005
2 P-A 007

# ad02f5c6
Energy: Darkness
1 A1 164
1 A1 165
2 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
1 A1 223
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 007

# b1c1b36b
Energy: Darkness
1 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
1 A3 146
2 A3a 042
1 B1 109
2 B1 225
1 B2 150
1 B2 153
1 P-A 002
1 P-A 005
2 P-A 007

# e90c35f9
Energy: Darkness
1 A1 164
1 A1 165
1 A1 174
2 A1 175
2 A1 176
2 A1 177
2 A1 222
2 A1 223
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
