# 1666fb3c
Energy: Fire
1 A1 225
2 A1a 010
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 19b53662
Energy: Fire
1 A1a 010
1 A1a 011
1 A1a 068
1 A2 023
1 A2 024
2 A2 027
2 A2 028
2 A2 029
1 A2 030
1 A2 147
1 A2 148
2 A2 155
2 P-A 005
2 P-A 007

# 24edd2ae
Energy: Fire
2 A1 221
2 A1a 010
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
2 A2 146
2 P-A 001
2 P-A 005
2 P-A 007

# 3c438ffb
Energy: Fire
1 A1 043
1 A1 048
1 A1 223
1 A1 225
2 A1a 010
1 A1a 011
2 A2 027
2 A2 028
2 A2 029
2 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 3e61fe98
Energy: Fire
2 A1 042
1 A1 223
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 147
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 4c7b7f14
Energy: Fire
1 A1 225
2 A1a 010
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 146
2 A2 147
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 4f8d9ccc
Energy: Fire
1 A1 221
1 A1 225
2 A1a 010
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 148
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 53fb5ec5
Energy: Fire
2 A1 221
2 A1a 010
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 148
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# 5fa6d187
Energy: Fire
1 A1 225
1 A1a 010
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
2 A2 146
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 619382ae
Energy: Fire
2 A1 042
1 A1 043
2 A1 221
1 A1 225
1 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 7c425748
Energy: Fire
2 A1 042
2 A1 221
1 A1 225
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 155
1 A2b 072
2 P-A 005
2 P-A 007

# 7eb14339
Energy: Fire
2 A1 042
2 A1 221
2 A1 223
1 A1 225
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 150
2 P-A 005
2 P-A 007

# 8e6c4faf
Energy: Fire
2 A1 042
1 A1 221
1 A1 225
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 155
1 A2b 071
1 A2b 072
2 P-A 005
2 P-A 007

# 921c4a9b
Energy: Fire
1 A1a 010
1 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 146
2 A2 148
1 A2 150
2 A2 154
2 A2b 069
1 A2b 111
1 P-A 002
2 P-A 007

# 9461231e
Energy: Fire
1 A1 048
2 A1a 010
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 148
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 9bf248b3
Energy: Fire
1 A1a 010
1 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 150
2 A2 154
1 A2b 068
1 A2b 069
1 A2b 071
1 P-A 002
2 P-A 005
2 P-A 007

# ae5909ce
Energy: Fire
1 A1 043
1 A1a 010
1 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 104
2 A2 146
1 A2 147
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# b47e0606
Energy: Fire
1 A1 198
2 A1a 010
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 148
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# cf6c31cd
Energy: Fire
1 A1 223
1 A1 225
2 A1a 010
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# d04d6dca
Energy: Fire
1 A1 221
2 A1a 010
2 A1a 011
2 A2 027
2 A2 029
1 A2 150
1 A2b 071
2 A3 144
1 A4 032
1 A4 151
1 P-A 002
2 P-A 005
2 P-A 007

# d3f0757b
Energy: Fire
1 A1 221
2 A1a 010
2 A1a 011
1 A1a 068
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 147
1 A2 148
1 A2 154
2 P-A 005
2 P-A 007

# e099f88a
Energy: Fire
1 A1 221
1 A1 225
2 A1a 010
2 A1a 011
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
