# 3712774e
Energy: Grass
2 A1 098
2 A1 219
1 A1 225
2 A1a 003
2 A2 051
2 A2 053
2 A2 147
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# 4a406a10
Energy: Grass
2 A1 097
2 A1 098
2 A1 203
2 A1a 003
1 A1a 068
2 A2 053
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 627f2d89
Energy: Grass
2 A1 098
2 A1 219
2 A1a 003
1 A1a 068
2 A2 051
2 A2 053
2 A2 147
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# a109033f
Energy: Grass
2 A1 098
2 A1 219
1 A1 225
2 A1a 003
1 A2 051
1 A2 053
1 A2 146
1 A2 147
1 A2 150
2 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# cad392b9
Energy: Grass
1 A1 021
1 A1 023
2 A1 098
2 A1a 003
2 A2 018
2 A2 051
2 A2 053
2 A2a 004
2 A2b 005
2 A2b 006
2 A2b 007

# d3b821bb
Energy: Fire, Grass
2 A1 098
1 A1 219
1 A1 225
2 A1a 003
2 A1a 056
2 A1a 068
2 A2 051
2 A2 053
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# f9a29996
Energy: Grass, Psychic
2 A1 098
1 A1 225
2 A1a 003
2 A2 051
2 A2 053
1 A2 078
1 A2 146
1 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007
