# 02cfdf04
Energy: Fighting
1 A1 141
2 A1 223
2 A1 225
1 A1a 041
2 A1a 042
1 A1a 047
2 A2 091
2 A2 092
1 A2 147
2 P-A 002
2 P-A 005
2 P-A 007

# 02e292c9
Energy: Fighting
2 A1 141
1 A1 223
1 A1 225
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
1 A2 146
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 0863173d
Energy: Fighting
1 A1 223
2 A1 225
2 A1a 041
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
2 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 090249a5
Energy: Fighting
1 A1 225
2 A1a 041
2 A1a 042
1 A1a 047
2 A2 091
2 A2 092
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2a 036
1 P-A 002
2 P-A 005
2 P-A 007

# 0a0dd742
Energy: Fighting
1 A1 225
2 A1a 041
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
2 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 0b9d04c9
Energy: Fighting
2 A1a 041
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
1 A2 147
1 A2 148
2 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 0d173abd
Energy: Fighting
1 A1 154
1 A1 223
1 A1 225
1 A1a 041
1 A1a 042
1 A1a 047
1 A2 091
1 A2 092
1 A2 146
1 A2 148
1 A2 150
1 A2b 069
1 A3 098
1 A3 101
1 A3 146
1 A3 151
1 A4 101
1 P-A 002
1 P-A 005
1 P-A 007

# 12f0da46
Energy: Fighting
2 A1 141
1 A1 154
1 A1 225
2 A1a 042
1 A1a 047
2 A2 091
2 A2 092
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 13fa94c8
Energy: Fighting
1 A1 154
1 A1 225
2 A1a 041
2 A1a 042
1 A1a 047
2 A2 091
2 A2 092
1 A2 147
1 A2 148
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 1583da3a
Energy: Fighting
1 A1 223
1 A1 225
2 A1a 041
2 A1a 042
1 A1a 047
2 A2 091
2 A2 092
2 A2 146
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 168518e4
Energy: Fighting
2 A1 141
2 A1 154
2 A1 225
2 A1a 042
1 A1a 047
2 A2 091
2 A2 092
2 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 1d4bde8f
Energy: Fighting
1 A1 223
2 A1 225
2 A1a 041
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
1 A2 146
2 A2 150
2 P-A 005
2 P-A 007

# 217623b7
Energy: Fighting
1 A1 154
1 A1 225
2 A1a 041
2 A1a 042
2 A1a 047
1 A2 091
1 A2 092
2 A2 146
1 A2 148
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 2196f190
Energy: Fighting
1 A1 223
1 A1 225
2 A1a 041
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
2 A2 148
2 P-A 002
2 P-A 005
2 P-A 007

# 2340a8b8
Energy: Fighting
2 A1 141
1 A1 154
1 A1 223
1 A1 225
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
1 A2 147
2 P-A 002
2 P-A 005
2 P-A 007

# 2396d77b
Energy: Fighting
2 A1 141
2 A1 223
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 25a6243d
Energy: Fighting
2 A1 141
2 A1 223
2 A1a 042
1 A1a 047
2 A2 091
2 A2 092
2 A2 146
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 29211721
Energy: Fighting
1 A1 223
2 A1a 041
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
2 A2 147
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 2aea1741
Energy: Fighting
1 A1 223
1 A1 225
2 A1a 041
2 A1a 042
1 A1a 047
2 A2 091
2 A2 092
1 A2 146
2 A2 147
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 2b23e53c
Energy: Fighting
1 A1 154
1 A1 155
1 A1 223
2 A1a 042
2 A2 091
2 A2 092
1 A2 146
1 A2 147
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 2c6ab466
Energy: Fighting
1 A1 223
1 A1 225
2 A1a 041
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
1 A2 146
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 2e0931e5
Energy: Fighting
2 A1 141
1 A1 225
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
2 A2 146
1 A2 147
2 P-A 002
2 P-A 005
2 P-A 007

# 2e0aaae3
Energy: Fighting
1 A1 223
2 A1 225
2 A1a 041
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 2e6acd8b
Energy: Fighting
1 A1 154
1 A1 223
2 A1 225
2 A1a 041
2 A1a 042
2 A1a 047
2 A2 091
2 A2 092
2 P-A 001
2 P-A 005
2 P-A 007

# 307b7bbd
Energy: Fighting
2 A1 141
2 A1 223
2 A1a 042
1 A1a 047
2 A2 091
2 A2 092
1 A2 146
2 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 3252fc80
Energy: Fighting
1 A1 154
1 A1 225
2 A1a 041
2 A1a 042
2 A1a 047
1 A1a 068
2 A2 091
2 A2 092
1 A2 147
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 3495f73a
Energy: Fighting
1 A1 141
1 A1 154
1 A1a 041
2 A1a 042
1 A1a 047
2 A2 091
2 A2 092
2 A2 148
2 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 34ef787c
Energy: Fighting
2 A1 141
2 A1a 042
1 A1a 047
2 A2 091
2 A2 092
1 A2 146
1 A2 147
2 A2 148
1 A2 150
1 A3 151
1 P-A 002
2 P-A 005
2 P-A 007

# 3732964e
Energy: Fighting
2 A1 155
1 A1 223
1 A1 225
2 A1a 041
2 A1a 042
2 A2 091
2 A2 092
2 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 3906a7a0
